generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths
1390,1093.9,2100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,9.6,3,16,199,0.0000,104
1400,1132.4,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,10,14,9.3,3,16,170,0.0000,107
1410,1104.0,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,14,8.7,3,14,188,0.0000,128
1420,1133.2,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,16,7.3,2,14,187,0.0000,98
1430,1094.9,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,5.9,2,13,196,0.0000,112
1440,1085.7,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,5.8,2,14,184,0.0000,92
1450,1063.2,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,6.4,4,15,206,0.0000,117
1460,1080.3,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,6.1,3,13,175,0.0000,96
1470,1164.8,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,6.6,4,14,178,0.0000,87
1480,1115.1,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,6.1,2,11,184,0.0000,111
1490,1102.4,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,14,6.4,3,11,182,0.0000,102
1500,1077.1,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,6.0,2,13,191,0.0000,112
1510,1108.3,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,15,6.0,2,11,196,0.0000,81
1520,1136.5,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,6.3,2,12,179,0.0000,64
1530,1084.1,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,6.1,2,11,177,0.0000,101
1540,1067.8,2700.5,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,14,6.9,2,12,174,0.0000,113
1550,1115.3,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,7.0,2,13,181,0.0000,68
1560,1137.7,2050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,14,7.5,2,13,180,0.0000,87
1570,1119.8,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,11,15,7.4,4,13,192,0.0000,107
1580,1155.3,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,7.6,3,11,188,0.0000,91
1590,1013.4,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,6.9,3,12,211,0.0000,135
1600,1148.1,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,6.7,2,11,212,0.0000,101
1610,1141.5,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,11,15,6.7,2,11,189,0.0000,83
1620,1019.2,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,6.1,2,10,174,0.0000,99
1630,1072.0,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,15,5.6,2,11,191,0.0000,115
1640,1098.6,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,5.1,2,10,200,0.0000,106
1650,1117.6,2100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,5.2,2,8,199,0.0000,133
1660,1131.4,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,5.3,2,9,181,0.0000,91
1670,1125.7,2430.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,10,15,6.1,3,10,184,0.0000,115
1680,1050.4,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,6.7,2,11,191,0.0000,130
1690,1085.7,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,6.0,2,10,193,0.0000,101
1700,1079.1,2100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,11,14,5.9,2,9,210,0.0000,115
1710,1141.1,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,14,6.1,2,10,200,0.0000,100
1720,1140.4,2200.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,4.7,2,9,191,0.0000,70
1730,1123.3,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,4.4,2,10,196,0.0000,92
1740,1058.1,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,4.6,2,8,210,0.0000,117
1750,1135.0,2200.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,4.8,2,8,187,0.0000,111
1760,1138.6,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,5.1,2,8,211,0.0000,115
1770,1093.5,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,5.1,2,9,204,0.0000,108
1780,1017.4,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,11,14,5.2,2,9,216,0.0000,113
1790,1106.4,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9,11,14,5.2,2,8,213,0.0000,124
1800,1038.6,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,15,5.2,2,9,234,0.0000,132
1810,1089.7,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,15,5.2,2,8,204,0.0000,109
1820,1072.0,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,4.9,2,8,216,0.0000,111
1830,1153.9,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,15,5.2,2,8,197,0.0000,106
1840,1071.5,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,5.4,2,8,208,0.0000,111
1850,1165.1,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,5.6,3,8,175,0.0000,105
1860,1097.5,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,5.6,2,8,190,0.0000,92
1870,1114.4,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,5.9,2,9,176,0.0000,100
1880,1084.4,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,5.3,2,8,196,0.0000,68
1890,1130.3,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,5.4,2,8,210,0.0000,91
1900,1133.5,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,5.2,2,8,204,0.0000,85
1910,1103.3,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,5.4,2,10,177,0.0000,71
1920,1155.7,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,5.0,2,9,163,0.0000,80
1930,1078.4,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,5.0,2,9,193,0.0000,102
1940,1127.9,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,4.8,2,8,190,0.0000,80
1950,1100.3,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,5.1,2,8,218,0.0000,117
1960,1112.5,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,5.1,2,8,223,0.0000,114
1970,1027.5,2200.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,4.8,2,9,198,0.0000,124
1980,1123.8,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,4.9,2,8,213,0.0000,94
1990,1116.8,2236.5,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,5.2,2,9,184,0.0000,93
2000,1052.5,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,15,4.8,2,9,191,0.0000,105
2010,1107.4,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,4.8,2,10,196,0.0000,92
2020,1106.5,2050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,5.0,2,9,204,0.0000,100
2030,1070.9,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,5.1,2,9,190,0.0000,102
2040,1171.8,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,5.8,2,9,182,0.0000,66
2050,1094.6,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,5.8,2,10,207,0.0000,98
2060,1100.4,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9,11,14,6.7,2,10,176,0.0000,94
2070,1033.9,2100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,7.1,3,11,229,0.0000,115
2080,1078.2,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,6.3,3,11,180,0.0000,89
2090,1075.3,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,7.5,3,12,202,0.0000,79
2100,1113.6,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,8.2,2,11,191,0.0000,96
2110,1081.8,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,7.9,3,13,214,0.0000,104
2120,1065.2,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,8.2,2,12,221,0.0000,102
2130,1066.0,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,7.7,3,13,193,0.0000,118
2140,1063.2,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,15,7.2,2,13,215,0.0000,112
2150,1193.2,2050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,7.3,2,14,142,0.0000,69
2160,1146.3,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,7.4,2,13,167,0.0000,54
2170,1187.5,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,16,7.3,2,13,180,0.0000,80
2180,1095.4,2100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,7.6,3,13,198,0.0000,131
2190,1116.1,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,7.0,3,13,189,0.0000,92
2200,1085.1,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,6.2,3,13,161,0.0000,90
2210,1162.4,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,6.0,3,12,184,0.0000,78
2220,1154.0,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,6.3,3,13,179,0.0000,57
2230,1108.4,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,6.8,2,13,172,0.0000,119
2240,1141.3,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,6.8,2,12,186,0.0000,116
2250,1142.3,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,6.5,3,14,187,0.0000,92
2260,1056.6,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,7.4,3,15,200,0.0000,87
2270,1176.1,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,15,6.9,2,15,171,0.0000,79
2280,1041.9,2410.8,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,6.8,2,15,197,0.0000,72
2290,1085.2,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,6.8,2,15,181,0.0000,92
2300,1100.1,2200.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,6.8,2,16,198,0.0000,74
2310,1114.5,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,8.8,2,16,175,0.0000,112
2320,1076.3,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,9.5,2,16,214,0.0000,101
2330,1102.4,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,9.9,3,16,192,0.0000,95
2340,1088.8,2200.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9,11,14,9.9,3,16,202,0.0000,89
2350,1088.7,2235.6,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,11,15,10.8,3,16,191,0.0000,95
2360,1114.3,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,10.9,3,16,166,0.0000,94
2370,1129.8,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,11,15,12.7,3,18,170,0.0000,76
2380,1066.4,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,14,12.5,3,18,209,0.0000,93
2390,1179.3,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,12.5,2,17,192,0.0000,83
2400,1180.9,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,12.4,2,18,209,0.0000,99
2410,1177.1,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,11.8,3,17,183,0.0000,81
2420,1165.2,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,15,12.8,4,17,160,0.0000,91
2430,1140.2,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,12.6,3,18,183,0.0000,74
2440,1119.1,2200.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,12.5,3,19,199,0.0000,84
2450,1162.1,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,12.0,3,17,167,0.0000,67
2460,1114.9,2100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,12.1,3,17,174,0.0000,66
2470,1155.7,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,13.0,4,17,204,0.0000,106
2480,1106.9,2200.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,12.6,9,17,212,0.0000,118
2490,1132.7,2200.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,12.9,10,17,197,0.0000,103
2500,1106.1,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,13.6,10,18,213,0.0000,75
2510,1196.2,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,13.6,11,18,188,0.0000,104
2520,1158.8,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,14.1,11,19,185,0.0000,87
2530,1099.6,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,14,13.2,10,19,198,0.0000,129
2540,1227.9,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,13.7,10,20,170,0.0000,81
2550,1236.6,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2,12,15,13.2,9,20,170,0.0000,104
2560,1114.8,2100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,12.7,9,18,190,0.0000,73
2570,1156.3,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,12.5,9,17,177,0.0000,90
2580,1224.8,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,12.8,9,18,154,0.0000,75
2590,1130.2,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,13.2,9,16,197,0.0000,88
2600,1099.1,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,13.5,9,17,206,0.0000,120
2610,1152.8,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,13.9,9,17,189,0.0000,49
2620,1199.7,2366.4,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,11,14,14.0,9,18,191,0.0000,100
2630,1225.3,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,14.1,10,18,161,0.0000,50
2640,1281.3,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3,11,15,14.2,10,18,158,0.0000,74
2650,1191.6,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2,12,15,13.8,10,18,182,0.0000,107
2660,1149.9,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,13.5,10,18,181,0.0000,88
2670,1207.3,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2,11,15,14.0,10,19,159,0.0000,57
2680,1203.0,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,11,15,13.6,10,18,151,0.0000,57
2690,1175.5,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,13.2,10,19,174,0.0000,98
2700,1217.6,2200.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,13.5,10,21,163,0.0000,65
2710,1162.0,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,14.2,11,20,181,0.0000,66
2720,1303.0,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,14.5,9,20,163,0.0000,56
2730,1147.0,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,11,15,14.4,7,21,180,0.0000,88
2740,1247.0,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,14,15.0,9,22,170,0.0000,80
2750,1254.9,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,14.7,10,21,177,0.0000,62
2760,1204.1,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,15.4,10,21,193,0.0000,84
2770,1016.6,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,14,14.2,10,22,224,0.0000,155
2780,1156.1,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,14.4,10,22,209,0.0000,96
2790,1128.7,2150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,11,15,13.0,9,22,187,0.0000,135
2800,1221.9,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,11,15,13.0,10,23,179,0.0000,112
2810,1169.2,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,14,11.7,9,16,201,0.0000,102
2820,1193.8,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,12,15,11.6,8,15,188,0.0000,67
2830,1203.7,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,11,15,11.4,8,15,174,0.0000,79
