generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths,food_mi
21210,752.7,1771.2,145232,0.4714,0.0007,0.1370,0.1437,0.1131,0.0373,0.0000,0.7741,-0.0710,0.0000,0.0000,4.3,4,6,5.2,3,6,230,0.9301,109,0.0000
21220,835.1,1700.0,151682,0.5231,0.0003,0.0927,0.1176,0.1089,0.0067,0.0000,0.7719,0.1439,0.0000,0.0000,4.2,4,7,5.3,3,6,235,0.9166,134,0.0000
21230,754.6,1750.0,144203,0.4254,0.0004,0.1684,0.2016,0.1083,0.0379,0.0000,0.7268,0.0688,0.0000,0.0000,4.3,4,6,5.3,3,6,246,1.0170,129,0.0000
21240,793.9,1600.0,150302,0.5241,0.0004,0.1590,0.1218,0.1024,0.0163,0.0000,0.8129,0.1093,0.0000,0.0000,4.3,4,6,5.3,2,6,234,1.0156,114,0.0000
21250,776.3,1650.0,147305,0.3933,0.0016,0.1945,0.1767,0.1146,0.0254,0.0000,0.8202,-0.0372,0.0000,0.0000,4.3,4,6,5.5,4,6,218,0.9076,140,0.0000
21260,748.4,1800.0,143005,0.4820,0.0006,0.1158,0.1406,0.1146,0.0276,0.0000,0.8121,0.0747,0.0000,0.0000,4.4,4,6,5.4,3,6,226,0.9277,144,0.0000
21270,886.7,1900.0,154695,0.5051,0.0003,0.1261,0.0962,0.1178,0.0000,0.0000,0.8076,-0.0379,0.0000,0.0000,4.4,4,6,5.2,2,6,214,1.0677,127,0.0000
21280,828.4,1700.0,158860,0.3910,0.0006,0.1217,0.1432,0.0664,0.0276,0.0000,0.7952,0.0406,0.0000,0.0000,4.3,4,6,5.0,2,6,183,1.0591,109,0.0000
21290,755.3,1850.0,143614,0.5091,0.0001,0.1463,0.1350,0.0942,0.0205,0.0000,0.7934,0.1797,0.0000,0.0000,4.3,4,6,5.1,2,6,246,0.9881,140,0.0000
21300,802.3,1800.0,146018,0.4700,0.0003,0.1731,0.1611,0.1380,0.0431,0.0000,0.6257,0.0327,0.0000,0.0000,4.2,4,5,4.7,2,6,221,1.1266,117,0.0000
21310,823.0,2100.0,151105,0.4514,0.0007,0.1434,0.1513,0.0253,0.0000,0.0000,0.7818,0.0877,0.0000,0.0000,4.3,4,6,4.6,2,6,202,1.1822,122,0.0000
21320,866.4,1800.0,153007,0.5304,0.0009,0.1457,0.1525,0.0854,0.0000,0.0000,0.7214,0.0173,0.0000,0.0000,4.3,4,6,4.1,2,6,237,1.3459,111,0.0000
21330,858.3,1950.0,149092,0.5571,0.0003,0.1550,0.1746,0.0299,0.0000,0.0000,0.7718,0.0714,0.0000,0.0000,4.3,4,6,4.7,2,6,226,1.3239,129,0.0000
21340,868.6,2200.0,151881,0.5643,0.0003,0.1320,0.1375,0.1083,0.0000,0.0000,0.7322,0.1487,0.0000,0.0000,4.2,4,6,4.9,2,6,224,1.2594,115,0.0000
21350,816.9,2000.0,143196,0.5259,0.0004,0.1292,0.1723,0.1623,0.0000,0.0000,0.8160,0.1297,0.0000,0.0000,4.2,4,6,4.7,2,6,273,1.2953,142,0.0000
21360,813.2,1750.0,143850,0.5040,0.0005,0.1205,0.1543,0.0803,-0.0053,0.0000,0.7086,0.0308,0.0000,0.0000,4.2,4,6,4.7,2,6,233,1.2756,134,0.0000
21370,724.4,1850.0,136529,0.5430,0.0002,0.1497,0.1460,0.1217,0.0206,0.0000,0.8144,0.1077,0.0000,0.0000,4.3,4,6,4.7,2,6,273,1.2942,163,0.0000
21380,845.7,1850.0,151055,0.5416,0.0001,0.1136,0.1061,0.1167,0.0797,0.0000,0.7389,0.0163,0.0000,0.0000,4.4,4,6,5.0,2,6,240,1.1890,140,0.0000
21390,840.4,1800.0,151945,0.5381,0.0001,0.1019,0.1062,0.1203,0.0649,0.0000,0.8004,0.0481,0.0000,0.0000,4.3,4,7,5.3,3,6,220,0.9398,128,0.0000
21400,791.0,1764.0,147611,0.5028,0.0032,0.1190,0.1023,0.0376,0.0319,0.0000,0.7035,0.0694,0.0000,0.0000,4.2,4,6,4.9,3,6,196,0.9922,120,0.0000
21410,808.1,1850.0,145929,0.5466,0.0002,0.1080,0.1180,0.1759,0.0416,0.1042,0.7469,-0.0426,0.0000,0.0000,4.5,4,6,4.9,3,6,252,1.1609,110,0.0000
21420,800.6,1600.0,149429,0.6145,0.0002,0.1380,0.1452,0.0894,0.0588,0.1042,0.8118,-0.0886,0.0000,0.0000,4.3,4,7,4.7,2,6,217,1.0812,85,0.0000
21430,807.3,1950.0,151179,0.4893,0.0002,0.1283,0.1280,0.0945,0.0445,0.1042,0.6553,0.0502,0.0000,0.0000,4.3,4,6,4.5,2,6,198,1.1827,103,0.0000
21440,820.9,1750.0,151912,0.5430,0.0007,0.1441,0.1643,0.0871,0.0803,0.1042,0.7645,0.0214,0.0000,0.0000,4.4,4,6,4.4,2,6,208,1.2551,116,0.0000
21450,743.3,1650.0,146954,0.4269,0.0006,0.1173,0.1371,0.0852,-0.0111,0.1042,0.7813,0.1526,0.0000,0.0000,4.3,4,6,4.7,2,6,208,1.1724,127,0.0000
21460,798.8,1650.0,152859,0.5613,0.0011,0.1259,0.1200,0.0552,0.0000,0.1042,0.7566,0.0699,0.0000,0.0000,4.4,4,7,4.5,2,6,241,1.2421,141,0.0000
21470,833.7,1950.0,151898,0.5939,0.0001,0.1275,0.1381,0.1107,0.0487,0.1042,0.8021,-0.0133,0.0000,0.0000,4.4,4,6,4.5,2,6,202,1.2625,90,0.0000
21480,770.3,1850.0,146897,0.5174,0.0007,0.1506,0.1338,0.0847,0.0470,0.1042,0.7916,0.0525,0.0000,0.0000,4.4,4,6,4.5,2,6,232,1.3429,116,0.0000
21490,822.6,1850.0,150349,0.5107,0.0004,0.1243,0.1237,0.1706,0.0073,0.1042,0.7836,0.0425,0.0000,0.0000,4.4,4,6,4.8,2,6,222,1.2376,120,0.0000
21500,779.1,1800.0,146066,0.5083,0.0002,0.1351,0.1291,0.1261,0.0628,0.1042,0.6571,0.1352,0.0000,0.0000,4.4,4,6,4.8,2,6,224,1.2910,154,0.0000
21510,817.1,2041.2,149769,0.5402,0.0003,0.1619,0.1550,0.1101,0.0266,0.0000,0.7468,0.0541,0.0000,0.0000,4.3,4,6,4.8,2,6,231,1.2458,111,0.0000
21520,846.1,1800.0,154029,0.5355,0.0002,0.1367,0.1029,0.0993,0.0163,0.0000,0.7262,0.0839,0.0000,0.0000,4.3,4,6,4.6,2,6,201,1.2462,94,0.0000
21530,889.8,1900.0,158697,0.4613,0.0007,0.1462,0.1384,0.1514,0.0251,0.0000,0.6901,0.0685,0.0000,0.0000,4.4,4,6,4.6,2,6,176,1.3300,85,0.0000
21540,815.3,1750.0,154359,0.4111,0.0016,0.1605,0.1487,0.0355,0.0379,0.0000,0.7966,-0.0220,0.0000,0.0000,4.5,4,6,4.3,2,6,172,1.4057,98,0.0000
21550,785.1,1900.0,149224,0.5402,0.0004,0.1534,0.1433,0.0726,0.0392,0.0000,0.7617,0.1972,0.0000,0.0000,4.3,4,6,4.3,2,6,215,1.3426,121,0.0000
21560,787.2,1650.0,151653,0.4598,0.0004,0.1428,0.1272,0.1010,0.0443,0.0000,0.7776,-0.0527,0.0000,0.0000,4.4,4,6,4.2,2,6,204,1.3959,89,0.0000
21570,820.7,1750.0,148461,0.5832,0.0003,0.1509,0.1677,0.0578,0.0475,0.0000,0.8085,0.1395,0.0000,0.0000,4.5,4,6,4.1,2,6,227,1.4359,124,0.0000
21580,805.8,1700.0,153035,0.5663,0.0001,0.1327,0.1252,0.1066,0.0515,0.0000,0.7505,0.1309,0.0000,0.0000,4.2,4,6,4.1,2,6,242,1.4633,113,0.0000
21590,868.8,2300.0,153556,0.5915,0.0002,0.1386,0.1302,0.1276,0.0812,0.0000,0.7258,-0.0255,0.0000,0.0000,4.3,4,6,4.2,2,6,230,1.4120,110,0.0000
21600,762.5,1700.0,146005,0.5835,0.0005,0.1447,0.1131,0.0890,0.0477,0.0000,0.7402,0.1581,0.0000,0.0000,4.3,4,6,4.7,2,6,228,1.3318,111,0.0000
21610,754.7,1650.0,142830,0.5540,0.0005,0.1272,0.1440,0.1326,0.0294,0.0000,0.7490,0.0552,0.0000,0.0000,4.2,4,6,3.9,2,6,257,1.4810,151,0.0000
21620,797.3,1700.0,147776,0.5043,0.0027,0.1373,0.1296,0.1223,0.0395,0.0000,0.8021,0.0200,0.0000,0.0000,4.5,4,6,4.7,2,6,229,1.3475,136,0.0000
21630,830.3,1850.0,155619,0.4652,0.0004,0.1458,0.1409,0.0212,0.0647,0.0000,0.6745,0.0293,0.0000,0.0000,4.5,4,6,4.5,2,6,195,1.2440,129,0.0000
21640,796.3,1701.0,146710,0.5537,0.0004,0.1281,0.0974,0.0943,0.0384,0.0000,0.8057,-0.0147,0.0000,0.0000,4.6,4,7,4.7,2,6,233,1.3379,110,0.0000
21650,814.7,1850.0,155052,0.4497,0.0019,0.1155,0.1465,0.0710,0.0808,0.0000,0.6571,0.0465,0.0000,0.0000,4.4,4,7,4.8,2,6,186,1.2613,76,0.0000
21660,847.6,1800.0,153058,0.5202,0.0003,0.1516,0.1235,0.1832,0.0299,0.0000,0.7962,-0.0133,0.0000,0.0000,4.4,4,6,4.3,2,6,204,1.3777,83,0.0000
21670,804.2,2000.0,148269,0.5836,0.0002,0.1303,0.1345,0.1080,0.0236,0.0000,0.8032,-0.0149,0.0000,0.0000,4.5,4,6,4.2,2,6,248,1.4697,120,0.0000
21680,735.8,1809.6,142257,0.4752,0.0014,0.1076,0.1280,0.0934,0.0528,0.0000,0.7700,-0.0322,0.0000,0.0000,4.4,4,7,4.7,2,6,237,1.2765,129,0.0000
21690,764.1,1750.0,148473,0.4522,0.0008,0.1349,0.1371,0.0500,0.0407,0.0000,0.8004,0.0495,0.0000,0.0000,4.4,4,6,4.5,2,6,194,1.2826,118,0.0000
21700,824.1,2000.0,153481,0.5298,0.0003,0.1350,0.0969,0.0151,0.0688,0.0000,0.6724,-0.0152,0.0000,0.0000,4.5,4,6,3.9,2,6,208,1.4541,108,0.0000
21710,823.6,2100.0,151580,0.5639,0.0009,0.1357,0.0874,0.1774,0.0111,0.0000,0.7501,-0.0232,0.0000,0.0000,4.6,4,6,3.5,2,6,219,1.5048,105,0.0000
21720,750.7,1750.0,147384,0.5281,0.0013,0.1205,0.1279,-0.0288,0.0484,0.0000,0.7411,0.0610,0.0000,0.0000,4.4,4,6,3.8,2,6,219,1.4741,104,0.0000
21730,745.9,1550.0,150118,0.4864,0.0041,0.1515,0.1002,0.0426,0.1057,0.0000,0.7237,-0.1348,0.0000,0.0000,4.3,4,6,3.6,2,6,202,1.4365,128,0.0000
21740,803.2,1950.0,152117,0.5521,0.0010,0.1592,0.1259,0.0575,0.0267,0.0000,0.6611,-0.0153,0.0000,0.0000,4.4,4,6,3.6,2,6,185,1.4849,81,0.0000
21750,760.4,1850.0,156785,0.4551,0.0034,0.1394,0.1537,-0.0307,0.0723,0.0000,0.7520,-0.0621,0.0000,0.0000,4.5,4,6,3.5,2,6,156,1.4838,87,0.0000
21760,810.4,1850.0,158766,0.5092,0.0011,0.1644,0.1373,0.0068,0.1271,0.0000,0.7629,-0.0255,0.0000,0.0000,4.5,4,7,3.5,2,6,167,1.4953,77,0.0000
21770,795.5,1650.0,155503,0.5185,0.0010,0.1357,0.1401,0.1594,0.0000,0.0000,0.7447,-0.0808,0.0000,0.0000,4.4,4,7,3.3,2,6,188,1.4924,81,0.0000
21780,864.8,2150.0,155401,0.5091,0.0019,0.1444,0.1342,-0.0070,0.0581,0.0000,0.7654,-0.0194,0.0000,0.0000,4.4,4,7,2.8,2,6,197,1.5149,100,0.0000
21790,835.3,1900.0,158916,0.4976,0.0007,0.1513,0.1099,0.0377,0.0872,0.0000,0.6777,-0.0997,0.0000,0.0000,4.5,4,6,2.7,2,6,200,1.4950,91,0.0000
21800,810.3,1650.0,152936,0.5220,0.0003,0.1563,0.1185,0.0980,0.0585,0.0000,0.7966,-0.0094,0.0000,0.0000,4.4,4,6,2.9,2,6,216,1.4619,137,0.0000
21810,765.6,1850.0,148430,0.5125,0.0008,0.1323,0.1336,0.0363,0.0620,0.0000,0.7985,0.1105,0.0000,0.0000,4.5,4,6,3.5,2,6,196,1.3795,127,0.0000
21820,770.1,2066.4,156031,0.3818,0.0018,0.1465,0.1648,0.0091,0.0660,0.0000,0.7278,0.0500,0.0000,0.0000,4.4,4,6,3.2,2,6,160,1.3872,103,0.0000
21830,801.1,1800.0,149432,0.5614,0.0001,0.1492,0.1340,0.1532,0.0511,0.0000,0.7648,-0.0403,0.0000,0.0000,4.5,4,6,3.2,2,6,243,1.3766,159,0.0000
21840,824.9,2000.0,150065,0.5010,0.0005,0.1846,0.1666,0.0357,0.0000,0.0000,0.7650,0.0505,0.0000,0.0000,4.3,4,6,3.3,2,6,230,1.3443,114,0.0000
21850,793.7,1950.0,150968,0.4207,0.0002,0.1906,0.1655,0.1643,0.0000,0.0000,0.6838,-0.0504,0.0000,0.0000,4.3,4,7,3.0,2,6,204,1.3558,115,0.0000
21860,803.8,1700.0,149602,0.5269,0.0001,0.1733,0.1643,0.1186,0.0000,0.0000,0.7759,0.0014,0.0000,0.0000,4.4,4,6,2.7,2,6,228,1.2617,122,0.0000
21870,778.5,1800.0,143979,0.5528,0.0006,0.1843,0.1868,0.2398,0.0310,0.0000,0.7655,-0.0234,0.0000,0.0000,4.4,4,7,2.6,2,5,262,1.2549,155,0.0000
21880,786.7,1700.0,153461,0.4477,0.0005,0.2014,0.1615,0.1063,0.0523,0.0000,0.6481,0.0110,0.0000,0.0000,4.4,4,6,2.7,2,6,202,1.2944,119,0.0000
21890,770.0,1900.0,143536,0.5361,0.0008,0.1526,0.1768,0.1131,0.0000,0.0000,0.7521,0.0206,0.0000,0.0000,4.4,4,8,2.7,2,5,243,1.3289,107,0.0000
21900,883.2,1950.0,154572,0.5641,0.0003,0.1366,0.1445,0.1025,0.0000,0.0000,0.7306,0.0565,0.0000,0.0000,4.6,4,7,2.7,2,5,216,1.3388,116,0.0000
21910,843.9,1750.0,157391,0.5136,0.0009,0.1235,0.1104,0.1192,0.0302,0.0000,0.7584,-0.1053,0.0000,0.0000,4.5,4,7,2.7,2,5,200,1.4018,109,0.0000
21920,857.2,1750.0,154926,0.5253,0.0006,0.1518,0.1509,0.1256,0.0421,0.0000,0.7945,-0.0539,0.0000,0.0000,4.6,4,7,2.6,2,5,206,1.3367,105,0.0000
21930,794.3,1900.0,147583,0.5686,0.0015,0.1615,0.1603,0.0646,0.0650,0.0000,0.8096,0.0119,0.0000,0.0000,4.5,4,6,2.5,2,5,216,1.3269,132,0.0000
21940,826.6,1850.0,156345,0.4643,0.0011,0.1325,0.1514,0.1639,0.0928,0.0000,0.5809,0.0160,0.0000,0.0000,4.6,4,7,2.6,2,5,193,1.3926,109,0.0000
21950,843.9,1950.0,152594,0.5217,0.0005,0.1486,0.1540,0.1120,0.0005,0.0000,0.7776,-0.0062,0.0000,0.0000,4.3,4,6,2.6,2,5,224,1.3381,135,0.0000
21960,794.9,1850.0,152695,0.5224,0.0020,0.1172,0.1542,0.0877,0.0492,0.0346,0.7021,-0.1046,0.0000,0.0000,4.7,4,7,2.8,2,6,199,1.4846,115,0.0000
21970,804.9,1850.0,155716,0.5387,0.0014,0.1244,0.1195,0.0870,0.0796,0.0346,0.7149,-0.0099,0.0000,0.0000,4.7,4,7,3.0,2,5,180,1.4516,90,0.0000
21980,801.3,1950.0,153362,0.5077,0.0007,0.1348,0.1140,0.1020,0.0397,0.0346,0.6884,0.1116,0.0000,0.0000,4.5,4,7,3.3,2,6,197,1.4331,98,0.0000
21990,745.0,2100.0,151715,0.5257,0.0003,0.1244,0.0983,0.0226,0.0797,0.0346,0.6453,-0.0260,0.0000,0.0000,4.5,4,7,3.5,2,6,187,1.4444,82,0.0000
22000,737.5,1700.0,148637,0.4362,0.0011,0.1260,0.0740,0.0380,0.0418,0.1562,0.7523,-0.2587,0.0000,0.0000,4.5,4,7,3.9,2,6,197,1.4044,105,0.0000
22010,787.7,1700.0,150423,0.5999,0.0005,0.1663,0.1667,0.0126,0.0499,0.1562,0.7914,0.0187,0.0000,0.0000,4.5,4,7,4.2,2,6,209,1.2487,100,0.0000
22020,827.8,1731.6,150195,0.4761,0.0003,0.2048,0.2003,0.1029,0.0871,0.1562,0.7875,0.0301,0.0000,0.0000,4.6,4,7,4.3,2,6,215,1.2420,118,0.0000
22030,786.9,1600.0,161538,0.3880,0.0013,0.0681,0.1139,-0.0379,0.1052,0.5205,0.7698,-0.0050,0.0000,0.0000,4.4,4,6,4.5,2,6,134,1.2339,53,0.0000
22040,760.4,1800.0,143367,0.4457,0.0009,0.1271,0.1387,-0.0031,0.0630,0.9717,0.7675,0.0470,0.0000,0.0000,4.6,4,7,4.2,2,6,209,1.2713,114,0.0000
22050,733.2,1700.0,139391,0.4843,0.0000,0.1283,0.1903,0.0138,0.0000,0.9717,0.8017,0.0745,0.0000,0.0000,4.4,4,6,4.3,2,6,241,1.2092,160,0.0000
22060,773.0,1700.0,148834,0.5125,0.0002,0.1286,0.2665,0.0580,0.0757,0.9773,0.7812,0.0288,0.0000,0.0000,4.5,4,7,4.3,2,6,219,1.2469,101,0.0000
22070,783.1,2000.0,145044,0.4353,0.0002,0.1485,0.1312,0.0173,0.0445,0.9773,0.7457,-0.0342,0.0000,0.0000,4.3,4,6,4.2,2,6,231,1.3319,143,0.0000
22080,763.1,1839.2,150889,0.4689,0.0025,0.0865,0.0874,0.0558,0.0480,1.0794,0.7581,-0.0673,0.0000,0.0000,4.6,4,6,4.1,2,6,173,1.4534,115,0.0000
22090,776.2,1900.0,147939,0.4995,0.0002,0.1234,0.1100,0.1111,0.0538,1.0794,0.7711,0.0432,0.0000,0.0000,4.5,4,6,4.4,2,6,224,1.3273,124,0.0000
22100,801.7,1750.0,163907,0.5628,0.0019,0.0925,0.0824,0.0022,0.1209,1.1015,0.6874,0.1431,0.0000,0.0000,4.4,4,6,4.4,2,6,156,1.3346,70,0.0000
22110,807.3,1750.0,156946,0.5096,0.0007,0.0708,0.0934,-0.0198,0.0983,1.0789,0.7163,-0.1154,0.0000,0.0000,4.4,4,6,4.8,2,6,194,1.2557,99,0.0000
22120,754.3,1813.0,147571,0.4100,0.0007,0.0682,0.0795,-0.1096,0.0577,1.0495,0.7739,-0.0431,0.0000,0.0000,4.6,4,6,4.7,2,6,178,1.2491,129,0.0000
22130,799.8,1700.0,154123,0.5403,0.0024,0.0752,0.0853,0.0086,0.0850,1.0377,0.7950,0.0615,0.0000,0.0000,4.5,4,7,4.8,3,6,197,1.2136,131,0.0000
22140,797.1,2050.0,150838,0.5427,0.0003,0.0818,0.0966,0.0099,0.0608,0.7451,0.7374,-0.0425,0.0000,0.0000,4.9,4,7,4.9,3,6,199,1.2774,91,0.0000
22150,755.1,1600.0,146781,0.4429,0.0022,0.0996,0.1035,0.0480,0.0093,1.5403,0.7924,0.0500,0.0000,0.0000,4.6,4,7,4.8,2,6,213,1.2609,117,0.0000
22160,804.9,1750.0,161730,0.4812,0.0012,0.0519,0.0408,-0.0197,0.0943,2.6502,0.7479,-0.0207,0.0000,0.0000,4.6,4,7,4.8,3,6,155,1.2945,63,0.0000
22170,844.8,1900.0,160093,0.5340,0.0023,0.0592,0.0911,0.0590,0.0771,2.5872,0.7259,-0.0268,0.0000,0.0000,4.5,4,7,5.3,3,6,190,1.1880,72,0.0000
22180,801.6,1700.0,151710,0.5029,0.0007,0.1148,0.0896,0.1428,0.0778,2.6554,0.7680,0.0295,0.0000,0.0000,4.5,4,6,5.0,2,6,222,1.2151,124,0.0000
22190,765.2,1750.0,146360,0.5526,0.0006,0.0816,0.0826,0.0708,0.0537,2.6554,0.7793,0.1606,0.0000,0.0000,4.5,4,6,5.1,2,6,211,1.1806,108,0.0000
22200,757.3,2012.4,142338,0.4779,0.0009,0.1040,0.0729,0.0026,0.0464,2.6178,0.7534,0.2279,0.0000,0.0000,4.5,4,6,5.1,2,6,223,1.1230,105,0.0000
22210,859.5,2050.0,150694,0.5493,0.0006,0.1162,0.1268,0.0361,0.0000,2.6115,0.7632,0.0752,0.0000,0.0000,4.5,4,7,5.2,2,6,239,1.1274,115,0.0000
22220,820.4,1750.0,152415,0.5472,0.0004,0.1185,0.0883,0.2566,0.0834,2.6576,0.7145,0.0193,0.0000,0.0000,4.4,4,6,5.1,2,6,219,1.1115,99,0.0000
22230,794.8,2850.0,154006,0.5121,0.0012,0.0650,0.0669,0.0356,0.0533,2.6932,0.7223,0.0272,0.0000,0.0000,4.5,4,7,4.8,2,6,184,1.2203,111,0.0000
22240,825.4,1722.0,160244,0.4966,0.0019,0.0468,0.0442,-0.0010,0.0923,2.6597,0.7634,-0.0937,0.0000,0.0000,4.4,4,7,4.7,2,6,155,1.1800,56,0.0000
22250,794.1,1850.0,154737,0.5406,0.0004,0.0390,0.0629,0.0500,0.0988,2.4316,0.7449,0.2249,0.0000,0.0000,4.2,4,6,4.8,2,6,176,1.0954,88,0.0000
22260,848.3,2150.0,154849,0.5725,0.0004,0.0721,0.0515,0.0540,0.0025,0.8110,0.7546,0.2026,0.0000,0.0000,4.3,4,6,5.1,2,6,203,0.9928,76,0.0000
22270,778.5,1600.0,153808,0.5126,0.0001,0.0652,0.0862,-0.0299,0.0684,0.8162,0.7411,0.2359,0.0000,0.0000,4.4,4,6,5.4,2,6,175,1.0904,78,0.0000
22280,784.9,1500.0,155485,0.5124,0.0004,0.0634,0.0789,0.0679,0.0368,0.8096,0.7826,0.1328,0.0000,0.0000,4.4,4,6,5.4,2,6,173,1.0444,68,0.0000
22290,748.5,1750.0,153574,0.4430,0.0010,0.0547,0.0591,-0.0324,0.0876,1.0792,0.5910,0.2158,0.0000,0.0000,4.4,4,6,5.5,2,6,154,1.0237,91,0.0000
22300,829.5,1800.0,156003,0.6020,0.0017,0.0626,0.0584,0.0516,0.0469,1.6286,0.7294,0.2183,0.0000,0.0000,4.5,4,7,5.5,3,6,180,1.1726,107,0.0000
22310,726.9,1600.0,149901,0.4526,0.0004,0.0710,0.0871,0.0576,0.0656,1.7274,0.7483,0.1082,0.0000,0.0000,4.7,4,7,5.6,3,6,161,1.2048,105,0.0000
22320,792.2,2100.0,160913,0.5616,0.0017,0.0617,0.0623,-0.0435,0.1009,1.6660,0.7320,0.1192,0.0000,0.0000,4.6,4,7,5.2,3,6,153,1.2655,64,0.0000
22330,799.6,1850.0,155593,0.5408,0.0041,0.0694,0.0706,0.0267,0.0117,1.6807,0.7549,0.2084,0.0000,0.0000,4.6,4,7,5.2,2,6,197,1.3019,82,0.0000
22340,753.4,1700.0,152278,0.4219,0.0018,0.0922,0.0841,-0.0170,0.0934,1.7696,0.7786,0.0475,0.0000,0.0000,4.2,4,6,5.1,2,6,169,1.2430,96,0.0000
22350,777.6,1750.0,155789,0.4905,0.0033,0.1191,0.0481,0.0537,0.0567,2.3386,0.6286,-0.0767,0.0000,0.0000,4.3,4,6,5.0,2,6,168,1.2314,82,0.0000
22360,733.5,1650.0,146361,0.4312,0.0011,0.0588,0.0661,-0.0596,0.0668,2.2428,0.7818,0.1647,0.0000,0.0000,4.2,4,6,5.0,2,6,199,1.2745,123,0.0000
22370,823.0,1750.0,151060,0.5494,0.0001,0.0648,0.1125,0.1985,0.0041,2.1644,0.7729,0.1758,0.0000,0.0000,4.3,4,6,5.1,2,6,202,1.0527,127,0.0000
22380,823.7,1950.0,153171,0.5395,0.0009,0.0721,0.0672,0.1161,0.0552,2.0502,0.7299,0.1102,0.0000,0.0000,4.2,4,6,5.0,2,6,199,1.1736,98,0.0000
22390,836.9,1700.0,158321,0.4687,0.0014,0.0679,0.1139,-0.0565,0.0699,2.0500,0.7283,0.0351,0.0000,0.0000,4.3,4,6,4.3,2,6,170,1.2911,77,0.0000
22400,814.9,1800.0,157371,0.5323,0.0006,0.0637,0.0435,0.0924,0.0805,1.9939,0.7945,0.0644,0.0000,0.0000,4.3,4,7,4.6,2,6,177,1.3175,89,0.0000
22410,805.0,1800.0,160333,0.4457,0.0011,0.1077,0.1123,0.0065,0.0836,2.0855,0.7236,0.1137,0.0000,0.0000,4.3,4,6,4.9,2,6,139,1.1228,89,0.0000
22420,819.3,2000.0,155159,0.5459,0.0006,0.1028,0.1059,0.1037,0.0239,2.1506,0.7649,0.2616,0.0000,0.0000,4.4,4,7,4.9,2,6,180,1.2226,96,0.0000
22430,747.2,1850.0,147742,0.4380,0.0031,0.0707,0.0612,0.0389,0.0456,2.1278,0.7447,0.0796,0.0000,0.0000,4.3,4,7,4.2,2,6,205,1.3478,65,0.0000
22440,835.4,1900.0,157785,0.5563,0.0006,0.0686,0.0558,-0.0581,0.0651,2.0885,0.7688,0.0996,0.0000,0.0000,4.3,4,6,3.8,2,6,184,1.3517,83,0.0000
22450,786.3,1850.0,153316,0.4911,0.0008,0.0518,0.0458,-0.0101,0.0227,1.1918,0.7917,-0.0314,0.0000,0.0000,4.3,4,6,4.0,2,6,160,1.3312,113,0.0000
22460,772.4,1950.0,150938,0.5214,0.0006,0.0960,0.0558,-0.0518,0.0687,0.7968,0.7130,0.0531,0.0000,0.0000,4.3,4,6,3.5,2,6,178,1.3390,94,0.0000
22470,847.5,2300.0,157693,0.5285,0.0006,0.1094,0.0862,0.0871,0.0607,0.8453,0.6985,0.0827,0.0000,0.0000,4.4,4,7,3.5,2,6,182,1.3781,71,0.0000
22480,840.3,2000.0,155656,0.5966,0.0008,0.1079,0.0663,0.0206,0.0424,2.9718,0.6691,0.0735,0.0000,0.0000,4.4,4,7,3.2,2,6,183,1.3645,123,0.0000
22490,758.2,2000.0,147556,0.4756,0.0004,0.2702,0.1908,-0.0252,0.0384,3.0556,0.7141,-0.0817,0.0000,0.0000,4.5,4,6,3.4,2,6,187,1.3304,110,0.0000
22500,760.2,1800.0,151341,0.4563,0.0004,0.0833,0.0752,0.0989,0.0400,3.0602,0.7808,-0.0006,0.0000,0.0000,4.3,4,7,2.9,2,6,195,1.3408,106,0.0000
22510,791.4,1800.0,147043,0.5290,0.0002,0.1396,0.1277,0.0143,0.0054,3.0602,0.6143,0.0995,0.0000,0.0000,4.2,4,7,2.7,2,6,206,1.2832,97,0.0000
22520,757.8,1700.0,145835,0.3901,0.0016,0.1202,0.1188,0.0181,0.0738,3.0602,0.7187,-0.0488,0.0000,0.0000,4.3,4,6,2.9,2,6,182,1.3063,93,0.0000
22530,788.6,1950.0,140152,0.5723,0.0001,0.1461,0.1737,0.1580,0.0118,3.0904,0.7581,0.0489,0.0000,0.0000,4.2,4,6,2.8,2,5,268,1.2335,137,0.0000
22540,834.3,1700.0,148460,0.6214,0.0003,0.1239,0.1608,0.0899,0.0545,3.1296,0.8102,-0.0117,0.0000,0.0000,4.2,4,7,3.0,2,5,236,1.2449,120,0.0000
22550,832.9,1850.0,152747,0.5642,0.0004,0.1077,0.1336,0.1330,0.0197,4.1352,0.6925,0.0343,0.0000,0.0000,4.3,4,6,3.3,2,6,220,1.2863,99,0.0000
22560,747.5,1900.0,141827,0.4931,0.0001,0.2111,0.2094,0.0621,0.0000,4.2176,0.7880,-0.0720,0.0000,0.0000,4.4,4,6,3.1,2,6,235,1.2511,146,0.0000
22570,819.5,1858.2,147710,0.5183,0.0009,0.1137,0.1519,0.1395,0.0502,4.1434,0.6991,-0.0416,0.0000,0.0000,4.3,4,6,3.2,2,6,247,1.3252,138,0.0000
