generation,mi_zone_damage,mi_energy_delta,mi_freeze_pressure,mi_food_dx,mi_food_dy,mi_food_dist,mi_ally_dx,mi_ally_dy,mi_ally_dist,mi_sig0_str,mi_sig0_dx,mi_sig0_dy,mi_sig1_str,mi_sig1_dx,mi_sig1_dy,mi_sig2_str,mi_sig2_dx,mi_sig2_dy,mi_sig3_str,mi_sig3_dx,mi_sig3_dy,mi_sig4_str,mi_sig4_dx,mi_sig4_dy,mi_sig5_str,mi_sig5_dx,mi_sig5_dy,mi_mem0,mi_mem1,mi_mem2,mi_mem3,mi_mem4,mi_mem5,mi_mem6,mi_mem7,mi_energy,mi_death_nearby,mi_death_dx,mi_death_dy
72060,0.0321,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0099,0.0034,0.0014,0.1183,0.0036,0.0457,0.1313,0.0912,0.0765,0.1058,0.0498,0.0502,0.1042,0.0716,0.0676,0.0000,0.0000,0.0000,0.0038,0.0412,0.0358,0.1002,0.0186,0.1351,0.1455,0.1490,0.0088,0.0000,0.0000,0.0000
72070,0.0220,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0037,0.0035,0.1185,0.0735,0.0576,0.1488,0.0930,0.0971,0.0950,0.0454,0.0478,0.1128,0.0771,0.0726,0.0000,0.0000,0.0000,0.0030,0.0402,0.0382,0.0965,0.0102,0.1262,0.1184,0.1222,0.0045,0.0000,0.0000,0.0000
72080,0.0236,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0109,0.0073,0.0038,0.0936,0.0314,0.0475,0.1103,0.1119,0.1007,0.1048,0.0545,0.0444,0.0552,0.0778,0.0733,0.0000,0.0000,0.0000,0.0065,0.0473,0.0438,0.1235,0.0110,0.1530,0.1553,0.1481,0.0053,0.0000,0.0000,0.0000
72090,0.0321,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0092,0.0057,0.0053,0.0950,0.0299,0.0513,0.0931,0.0573,0.0538,0.0750,0.0445,0.0484,0.1154,0.0784,0.0710,0.0000,0.0000,0.0000,0.0054,0.0527,0.0484,0.1114,0.0128,0.1441,0.1575,0.1499,0.0075,0.0000,0.0000,0.0000
72100,0.0309,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.0016,0.0017,0.1034,0.0710,0.0617,0.1174,0.0620,0.0718,0.0000,0.0451,0.0410,0.1152,0.0809,0.0704,0.0000,0.0000,0.0000,0.0041,0.0389,0.0347,0.0788,0.0187,0.1076,0.1216,0.1069,0.0058,0.0000,0.0000,0.0000
72110,0.0185,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0103,0.0039,0.0033,0.1095,0.0363,0.0689,0.1127,0.0824,0.0677,0.0000,0.0491,0.0527,0.0866,0.0568,0.0539,0.0000,0.0000,0.0000,0.0049,0.0272,0.0240,0.0684,0.0143,0.0923,0.1130,0.0968,0.0069,0.0000,0.0000,0.0000
72120,0.0254,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0071,0.0045,0.0037,0.1590,0.0707,0.0710,0.1188,0.0816,0.0773,0.0000,0.0528,0.0459,0.1031,0.0735,0.0649,0.0000,0.0000,0.0000,0.0042,0.0359,0.0339,0.0719,0.0153,0.0995,0.1157,0.1078,0.0058,0.0000,0.0000,0.0000
72130,0.0264,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,0.0029,0.0026,0.1224,0.0028,0.0476,0.0999,0.1095,0.0721,0.1784,0.0673,0.0745,0.0807,0.0511,0.0466,0.0000,0.0000,0.0000,0.0038,0.0393,0.0335,0.0587,0.0094,0.0819,0.0957,0.1171,0.0037,0.0000,0.0000,0.0000
72140,0.0266,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0049,0.0022,0.0017,0.1527,0.0031,0.0334,0.1092,0.1259,0.0874,0.1512,0.0614,0.0612,0.1186,0.0776,0.0793,0.0000,0.0000,0.0000,0.0020,0.0214,0.0183,0.0708,0.0074,0.1203,0.1276,0.1422,0.0034,0.0000,0.0000,0.0000
72150,0.0200,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0048,0.0028,0.0027,0.1655,0.0043,0.0399,0.1417,0.1273,0.0987,0.1570,0.0672,0.0686,0.0516,0.0675,0.0681,0.0000,0.0000,0.0000,0.0033,0.0298,0.0224,0.0956,0.0033,0.1399,0.1596,0.1479,0.0043,0.0000,0.0000,0.0000
72160,0.0210,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0097,0.0058,0.0049,0.1163,0.0018,0.0358,0.1399,0.1362,0.0754,0.1774,0.0617,0.0695,0.1058,0.0737,0.0623,0.0000,0.0000,0.0000,0.0037,0.0253,0.0231,0.0696,0.0010,0.1120,0.1210,0.1379,0.0039,0.0000,0.0000,0.0000
72170,0.0300,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0133,0.0058,0.0065,0.1303,0.0021,0.0454,0.1101,0.1127,0.0878,0.1565,0.0706,0.0717,0.1085,0.0820,0.0650,0.0000,0.0000,0.0000,0.0063,0.0405,0.0331,0.0904,0.0063,0.1343,0.1248,0.1493,0.0030,0.0000,0.0000,0.0000
72180,0.0176,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,0.0028,0.0036,0.1558,0.0432,0.0863,0.0917,0.0986,0.0827,0.1618,0.0670,0.0739,0.1127,0.0835,0.0627,0.0000,0.0000,0.0000,0.0064,0.0288,0.0189,0.0850,0.0101,0.1248,0.1311,0.1014,0.0087,0.0000,0.0000,0.0000
72190,0.0186,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.0018,0.0011,0.1115,0.0528,0.0823,0.1880,0.1248,0.1067,0.1269,0.0553,0.0646,0.1262,0.0946,0.0737,0.0000,0.0000,0.0000,0.0023,0.0201,0.0172,0.0762,0.0032,0.1228,0.1403,0.1106,0.0026,0.0000,0.0000,0.0000
72200,0.0202,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0074,0.0039,0.0072,0.1326,0.0425,0.0836,0.1116,0.1153,0.1008,0.1660,0.0601,0.0747,0.0935,0.0646,0.0648,0.0000,0.0000,0.0000,0.0022,0.0328,0.0229,0.0593,0.0058,0.0972,0.1147,0.0894,0.0029,0.0000,0.0000,0.0000
72210,0.0205,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0073,0.0029,0.0024,0.1709,0.0057,0.0425,0.1910,0.0474,0.0547,0.1917,0.0765,0.0946,0.0329,0.0330,0.0226,0.0000,0.0000,0.0000,0.0050,0.0354,0.0216,0.0784,0.0160,0.0994,0.1138,0.1243,0.0103,0.0000,0.0000,0.0000
72220,0.0412,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.0024,0.0008,0.1147,0.0375,0.0609,0.2043,0.0491,0.0645,0.1878,0.0831,0.0835,0.0892,0.0579,0.0549,0.0000,0.0000,0.0000,0.0019,0.0342,0.0240,0.0590,0.0182,0.0962,0.1153,0.1390,0.0024,0.0000,0.0000,0.0000
72230,0.0407,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0151,0.0051,0.0047,0.1125,0.0406,0.0698,0.1711,0.0601,0.1007,0.2298,0.0653,0.0847,0.1010,0.0703,0.0559,0.0000,0.0000,0.0000,0.0065,0.0519,0.0321,0.0700,0.0192,0.1022,0.1187,0.1463,0.0038,0.0000,0.0000,0.0000
72240,0.0277,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0103,0.0025,0.0019,0.1383,0.0471,0.0820,0.1066,0.1170,0.0914,0.1863,0.0635,0.0775,0.0698,0.0515,0.0447,0.0000,0.0000,0.0000,0.0066,0.0418,0.0202,0.0723,0.0143,0.0987,0.1150,0.1367,0.0083,0.0000,0.0000,0.0000
72250,0.0325,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0119,0.0037,0.0031,0.1371,0.0033,0.0526,0.1238,0.1369,0.0834,0.2299,0.0634,0.0803,0.0760,0.0472,0.0464,0.0000,0.0000,0.0000,0.0066,0.0321,0.0155,0.0682,0.0127,0.0946,0.1112,0.1498,0.0036,0.0000,0.0000,0.0000
72260,0.0307,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0126,0.0057,0.0045,0.1953,0.1202,0.0803,0.2186,0.0521,0.0667,0.2195,0.0833,0.0865,0.1192,0.0671,0.0687,0.0000,0.0000,0.0000,0.0058,0.0262,0.0153,0.0637,0.0120,0.1028,0.1253,0.1350,0.0101,0.0000,0.0000,0.0000
72270,0.0267,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0082,0.0024,0.0031,0.1434,0.0441,0.0788,0.1649,0.1503,0.1002,0.2910,0.0904,0.1021,0.0869,0.0660,0.0565,0.0000,0.0000,0.0000,0.0050,0.0239,0.0155,0.0512,0.0118,0.0820,0.0935,0.1209,0.0041,0.0000,0.0000,0.0000
72280,0.0129,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0027,0.0022,0.0011,0.2100,0.0591,0.0806,0.2477,0.0551,0.0635,0.2042,0.0757,0.0872,0.0877,0.0698,0.0567,0.0000,0.0000,0.0000,0.0017,0.0164,0.0091,0.0647,0.0080,0.1113,0.1304,0.1606,0.0026,0.0000,0.0000,0.0000
72290,0.0258,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0072,0.0024,0.0022,0.1820,0.0551,0.0930,0.2332,0.0512,0.0584,0.2929,0.0990,0.0934,0.0799,0.0611,0.0479,0.0000,0.0000,0.0000,0.0057,0.0267,0.0151,0.0642,0.0135,0.1039,0.1140,0.1501,0.0044,0.0000,0.0000,0.0000
72300,0.0342,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0105,0.0052,0.0043,0.2326,0.0259,0.1031,0.2431,0.0555,0.0646,0.3242,0.0976,0.1006,0.0631,0.0426,0.0441,0.0000,0.0000,0.0000,0.0058,0.0349,0.0240,0.0845,0.0199,0.1257,0.1377,0.1813,0.0053,0.0000,0.0000,0.0000
72310,0.0265,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0099,0.0051,0.0022,0.2635,0.0219,0.0557,0.2045,0.0495,0.0599,0.2713,0.0818,0.0866,0.1358,0.0791,0.0769,0.0000,0.0000,0.0000,0.0061,0.0225,0.0129,0.0826,0.0111,0.1435,0.1610,0.1714,0.0056,0.0000,0.0000,0.0000
72320,0.0378,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0102,0.0040,0.0034,0.1890,0.0116,0.0499,0.1005,0.0542,0.0591,0.2832,0.2132,0.0780,0.0625,0.0448,0.0442,0.0000,0.0000,0.0000,0.0055,0.0500,0.0334,0.0906,0.0295,0.1201,0.1424,0.1819,0.0078,0.0000,0.0000,0.0000
72330,0.0447,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0052,0.0019,0.0011,0.0330,0.0143,0.0295,0.1282,0.0429,0.0475,0.1432,0.1502,0.1051,0.0886,0.0675,0.0530,0.0000,0.0000,0.0000,0.0042,0.0458,0.0304,0.0847,0.0246,0.1314,0.1601,0.2282,0.0031,0.0000,0.0000,0.0000
72340,0.0419,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,0.0053,0.0021,0.2076,0.0117,0.0516,0.1531,0.0606,0.0668,0.1817,0.2030,0.1234,0.1511,0.1152,0.0848,0.0000,0.0000,0.0000,0.0060,0.0373,0.0234,0.0886,0.0164,0.1418,0.1701,0.2096,0.0070,0.0000,0.0000,0.0000
72350,0.0148,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0088,0.0029,0.0036,0.2333,0.0751,0.0998,0.2726,0.0607,0.0790,0.1752,0.0877,0.0914,0.1275,0.0722,0.0639,0.0000,0.0000,0.0000,0.0039,0.0113,0.0046,0.0787,0.0027,0.1178,0.1414,0.1733,0.0022,0.0000,0.0000,0.0000
72360,0.0205,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0111,0.0030,0.0055,0.2144,0.0108,0.0543,0.1181,0.0570,0.0575,0.2432,0.0765,0.0849,0.1041,0.0690,0.0596,0.0000,0.0000,0.0000,0.0053,0.0235,0.0104,0.0690,0.0082,0.1251,0.1477,0.1511,0.0108,0.0000,0.0000,0.0000
72370,0.0163,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0033,0.0007,0.0008,0.1954,0.0085,0.0468,0.1951,0.0552,0.0609,0.2652,0.0855,0.0836,0.0792,0.0628,0.0510,0.0000,0.0000,0.0000,0.0014,0.0151,0.0108,0.0669,0.0090,0.1108,0.1301,0.1612,0.0024,0.0000,0.0000,0.0000
72380,0.0373,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0098,0.0063,0.0062,0.1692,0.0114,0.0519,0.2044,0.0497,0.0639,0.2400,0.0765,0.0766,0.0865,0.0572,0.0496,0.0000,0.0000,0.0000,0.0052,0.0362,0.0202,0.0703,0.0130,0.1251,0.1392,0.1732,0.0068,0.0000,0.0000,0.0000
72390,0.0195,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0052,0.0035,0.0039,0.0679,0.0137,0.0342,0.1229,0.0468,0.0519,0.2177,0.1999,0.1652,0.0664,0.0494,0.0419,0.0000,0.0000,0.0000,0.0033,0.0401,0.0260,0.1056,0.0158,0.1416,0.1505,0.2147,0.0055,0.0000,0.0000,0.0000
72400,0.0357,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0156,0.0044,0.0074,0.2696,0.0252,0.0643,0.1217,0.0561,0.0692,0.2928,0.0959,0.0870,0.0894,0.0509,0.0523,0.0000,0.0000,0.0000,0.0058,0.0327,0.0182,0.0864,0.0134,0.1309,0.1500,0.1842,0.0033,0.0000,0.0000,0.0000
72410,0.0261,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0154,0.0023,0.0062,0.2525,0.0238,0.0572,0.2560,0.0603,0.0691,0.2853,0.0855,0.0878,0.0879,0.0694,0.0517,0.0000,0.0000,0.0000,0.0062,0.0305,0.0165,0.0889,0.0115,0.1333,0.1496,0.1866,0.0063,0.0000,0.0000,0.0000
72420,0.0276,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0175,0.0146,0.0100,0.2534,0.0194,0.0514,0.1172,0.0584,0.0627,0.2537,0.0777,0.0839,0.0936,0.0649,0.0541,0.0000,0.0000,0.0000,0.0066,0.0301,0.0133,0.0973,0.0064,0.1421,0.1601,0.1783,0.0066,0.0000,0.0000,0.0000
72430,0.0176,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.0070,0.0021,0.2449,0.0254,0.0943,0.2754,0.0644,0.0717,0.2933,0.1009,0.0910,0.0791,0.0520,0.0495,0.0000,0.0000,0.0000,0.0011,0.0216,0.0133,0.0807,0.0070,0.1165,0.1414,0.1693,0.0034,0.0000,0.0000,0.0000
72440,0.0303,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0146,0.0049,0.0070,0.1920,0.0175,0.0511,0.2395,0.0591,0.0628,0.2561,0.0735,0.0833,0.0880,0.0603,0.0505,0.0000,0.0000,0.0000,0.0068,0.0351,0.0184,0.0955,0.0121,0.1490,0.1531,0.1697,0.0100,0.0000,0.0000,0.0000
72450,0.0074,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0006,0.0000,0.1968,0.0575,0.1112,0.2525,0.0501,0.0653,0.2106,0.0757,0.0858,0.0928,0.0956,0.0862,0.0000,0.0000,0.0000,0.0009,0.0121,0.0083,0.0805,0.0046,0.1365,0.1631,0.1592,0.0013,0.0000,0.0000,0.0000
72460,0.0136,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0057,0.0049,0.0041,0.2297,0.0623,0.0913,0.1481,0.0710,0.0807,0.3042,0.0829,0.0972,0.0862,0.0564,0.0497,0.0000,0.0000,0.0000,0.0034,0.0145,0.0087,0.0845,0.0037,0.1223,0.1464,0.1522,0.0037,0.0000,0.0000,0.0000
72470,0.0284,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0071,0.0023,0.0011,0.2235,0.0126,0.0526,0.1092,0.0570,0.0598,0.2526,0.0810,0.0810,0.1042,0.0722,0.0577,0.0000,0.0000,0.0000,0.0046,0.0221,0.0119,0.0632,0.0064,0.1135,0.1353,0.1613,0.0059,0.0000,0.0000,0.0000
72480,0.0188,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,0.0078,0.0045,0.1788,0.0551,0.0774,0.2434,0.0608,0.0692,0.1603,0.0783,0.0868,0.1154,0.0682,0.0719,0.0000,0.0000,0.0000,0.0012,0.0160,0.0101,0.0601,0.0078,0.0926,0.1291,0.1706,0.0012,0.0000,0.0000,0.0000
72490,0.0283,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0049,0.0033,0.0018,0.1441,0.0500,0.0946,0.2739,0.0687,0.0785,0.2295,0.0867,0.0906,0.1348,0.0970,0.0763,0.0000,0.0000,0.0000,0.0022,0.0156,0.0114,0.0564,0.0069,0.0749,0.1238,0.1388,0.0010,0.0000,0.0000,0.0000
72500,0.0276,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,0.0023,0.0045,0.1718,0.0565,0.1114,0.2650,0.0586,0.0807,0.2944,0.0926,0.0983,0.0975,0.0668,0.0705,0.0000,0.0000,0.0000,0.0034,0.0194,0.0095,0.0526,0.0076,0.0817,0.1115,0.1349,0.0037,0.0000,0.0000,0.0000
72510,0.0190,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0095,0.0025,0.0022,0.1804,0.0145,0.0669,0.2429,0.0664,0.0642,0.2588,0.0786,0.0803,0.1002,0.0684,0.0560,0.0000,0.0000,0.0000,0.0053,0.0164,0.0090,0.0611,0.0064,0.1096,0.1341,0.1521,0.0050,0.0000,0.0000,0.0000
72520,0.0340,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0151,0.0080,0.0074,0.1357,0.0408,0.0613,0.2346,0.0714,0.0619,0.2120,0.0896,0.0779,0.1322,0.1028,0.0729,0.0000,0.0000,0.0000,0.0060,0.0277,0.0223,0.0629,0.0052,0.1044,0.1223,0.1309,0.0047,0.0000,0.0000,0.0000
72530,0.0231,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0087,0.0061,0.0064,0.1774,0.0124,0.0710,0.2486,0.0624,0.0637,0.2849,0.0845,0.0941,0.0741,0.0556,0.0508,0.0000,0.0000,0.0000,0.0046,0.0232,0.0135,0.0546,0.0111,0.0847,0.1123,0.1569,0.0040,0.0000,0.0000,0.0000
72540,0.0209,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0082,0.0046,0.0042,0.1553,0.0515,0.0767,0.2313,0.0594,0.0653,0.1665,0.0774,0.0824,0.1473,0.1012,0.0848,0.0000,0.0000,0.0000,0.0055,0.0212,0.0131,0.0671,0.0065,0.1028,0.1373,0.1537,0.0062,0.0000,0.0000,0.0000
72550,0.0144,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0050,0.0007,0.0014,0.2266,0.0673,0.0561,0.2815,0.0669,0.0724,0.1775,0.0769,0.0955,0.0777,0.0597,0.0507,0.0000,0.0000,0.0000,0.0031,0.0138,0.0106,0.0513,0.0069,0.0924,0.1122,0.1574,0.0047,0.0000,0.0000,0.0000
72560,0.0092,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0023,0.0022,0.0020,0.2150,0.0614,0.0744,0.2797,0.0565,0.0833,0.3313,0.0821,0.0977,0.0496,0.0380,0.0358,0.0000,0.0000,0.0000,0.0021,0.0114,0.0064,0.0628,0.0038,0.0823,0.1044,0.1240,0.0041,0.0000,0.0000,0.0000
72570,0.0215,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0024,0.0022,0.1272,0.0471,0.0779,0.1785,0.1593,0.1187,0.2480,0.0800,0.0916,0.0775,0.0589,0.0521,0.0000,0.0000,0.0000,0.0046,0.0214,0.0122,0.0484,0.0086,0.0646,0.0901,0.1109,0.0046,0.0000,0.0000,0.0000
72580,0.0233,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0090,0.0048,0.0038,0.1554,0.0636,0.1233,0.1714,0.1435,0.1274,0.2255,0.0705,0.0860,0.1138,0.0803,0.0682,0.0000,0.0000,0.0000,0.0052,0.0242,0.0122,0.0641,0.0083,0.0773,0.1138,0.1274,0.0069,0.0000,0.0000,0.0000
72590,0.0443,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0085,0.0051,0.0044,0.1451,0.1011,0.0918,0.1440,0.1077,0.0796,0.1253,0.0637,0.0578,0.0849,0.0922,0.0874,0.0000,0.0000,0.0000,0.0049,0.0495,0.0408,0.0842,0.0230,0.1079,0.1074,0.1217,0.0047,0.0000,0.0000,0.0000
72600,0.0311,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0097,0.0059,0.0076,0.0806,0.0561,0.0569,0.1425,0.0838,0.0880,0.0000,0.0377,0.0415,0.0931,0.0888,0.0784,0.0000,0.0000,0.0000,0.0075,0.0334,0.0316,0.0712,0.0128,0.1056,0.1348,0.1024,0.0039,0.0000,0.0000,0.0000
72610,0.0505,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0119,0.0062,0.0068,0.1500,0.0966,0.0661,0.1748,0.1271,0.0925,0.0000,0.0573,0.0580,0.1116,0.0808,0.0666,0.0000,0.0000,0.0000,0.0067,0.0648,0.0433,0.0904,0.0320,0.1052,0.1091,0.1115,0.0070,0.0000,0.0000,0.0000
72620,0.0307,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0089,0.0074,0.0060,0.1523,0.0706,0.0655,0.1717,0.1106,0.1078,0.0889,0.0449,0.0465,0.0882,0.0980,0.0828,0.0000,0.0000,0.0000,0.0045,0.0258,0.0181,0.0838,0.0116,0.1144,0.1486,0.0928,0.0056,0.0000,0.0000,0.0000
72630,0.0884,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0162,0.0103,0.0101,0.1607,0.0888,0.0953,0.1965,0.1513,0.1111,0.1335,0.0696,0.0615,0.1127,0.1038,0.0369,0.0000,0.0000,0.0000,0.0072,0.1019,0.0771,0.1375,0.0432,0.1796,0.1699,0.1687,0.0066,0.0000,0.0000,0.0000
72640,0.0260,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.0013,0.0014,0.1787,0.0760,0.0910,0.1673,0.1429,0.1002,0.1325,0.0657,0.0644,0.0884,0.0954,0.0900,0.0000,0.0000,0.0000,0.0033,0.0285,0.0225,0.0723,0.0127,0.1062,0.1079,0.1083,0.0043,0.0000,0.0000,0.0000
72650,0.0325,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0181,0.0107,0.0103,0.1263,0.0410,0.0731,0.2109,0.0474,0.0601,0.1924,0.0765,0.0770,0.1293,0.0874,0.0843,0.0000,0.0000,0.0000,0.0067,0.0301,0.0160,0.0738,0.0081,0.1089,0.1364,0.1373,0.0027,0.0000,0.0000,0.0000
72660,0.0352,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0090,0.0052,0.0057,0.1235,0.0422,0.0843,0.1921,0.1639,0.1392,0.1895,0.0718,0.0798,0.0918,0.0592,0.0658,0.0000,0.0000,0.0000,0.0059,0.0436,0.0312,0.0704,0.0215,0.0828,0.1015,0.1110,0.0069,0.0000,0.0000,0.0000
72670,0.0417,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0186,0.0098,0.0097,0.0809,0.0742,0.0492,0.1735,0.1516,0.0860,0.0000,0.0441,0.0543,0.1364,0.0931,0.0812,0.0000,0.0000,0.0000,0.0078,0.0550,0.0373,0.0849,0.0282,0.1002,0.1287,0.1230,0.0126,0.0000,0.0000,0.0000
72680,0.0389,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0203,0.0104,0.0081,0.1247,0.0443,0.0778,0.1686,0.1518,0.1096,0.1768,0.0722,0.0754,0.0977,0.0638,0.0756,0.0000,0.0000,0.0000,0.0092,0.0472,0.0281,0.0784,0.0218,0.0993,0.1162,0.1163,0.0097,0.0000,0.0000,0.0000
72690,0.0641,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0246,0.0131,0.0116,0.0807,0.0671,0.0704,0.1825,0.1439,0.0972,0.1483,0.0656,0.0655,0.1256,0.0859,0.0819,0.0000,0.0000,0.0000,0.0116,0.0703,0.0478,0.1022,0.0341,0.1307,0.1327,0.1522,0.0099,0.0000,0.0000,0.0000
72700,0.0572,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0353,0.0207,0.0179,0.0931,0.0341,0.0482,0.1243,0.1198,0.0581,0.0969,0.0495,0.0499,0.1261,0.0855,0.0819,0.0000,0.0000,0.0000,0.0130,0.0757,0.0421,0.1084,0.0265,0.1389,0.1334,0.1572,0.0119,0.0000,0.0000,0.0000
72710,0.0554,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0357,0.0219,0.0224,0.1329,0.0077,0.0407,0.1275,0.1139,0.0607,0.1318,0.0593,0.0609,0.0914,0.0962,0.0920,0.0000,0.0000,0.0000,0.0103,0.0539,0.0361,0.1012,0.0169,0.1555,0.1614,0.1829,0.0125,0.0000,0.0000,0.0000
72720,0.0437,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0302,0.0193,0.0174,0.1693,0.0021,0.0352,0.1130,0.1251,0.0744,0.1636,0.0670,0.0643,0.1301,0.0667,0.0624,0.0000,0.0000,0.0000,0.0096,0.0472,0.0236,0.0896,0.0149,0.1273,0.1385,0.1668,0.0087,0.0000,0.0000,0.0000
72730,0.0271,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0139,0.0072,0.0066,0.1311,0.0069,0.0509,0.1645,0.0519,0.0812,0.2099,0.0708,0.0754,0.0568,0.0469,0.0431,0.0000,0.0000,0.0000,0.0049,0.0223,0.0115,0.0628,0.0093,0.0769,0.1027,0.1283,0.0037,0.0000,0.0000,0.0000
