generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths,food_mi
1380,778.4,1900.0,152732,0.4827,0.0003,0.2076,0.2265,0.1245,0.0808,2.7249,0.7671,0.0044,0.0000,0.0000,10.0,8,13,3.1,2,6,216,0.8820,121,0.0006
1390,823.7,1900.0,153567,0.5118,0.0002,0.1186,0.0968,0.0707,0.0490,2.6917,0.7568,-0.0497,0.0000,0.0000,10.1,8,12,3.5,2,6,236,0.8343,104,0.0004
1400,806.6,1850.0,149581,0.4838,0.0007,0.1221,0.1265,0.0662,0.0000,2.6805,0.7716,0.0502,0.0000,0.0000,10.2,8,13,3.5,2,6,224,0.7706,122,0.0003
1410,781.7,1650.0,151387,0.5067,0.0006,0.1702,0.1746,0.1317,0.0476,2.6693,0.7837,0.0756,0.0000,0.0000,10.3,7,13,3.6,2,6,226,0.9841,129,0.0005
1420,807.1,1800.0,149364,0.5380,0.0007,0.1309,0.1149,0.1112,0.0000,2.5335,0.8122,0.0078,0.0000,0.0000,10.3,8,13,3.5,2,6,232,0.8431,112,0.0005
1430,792.7,1600.0,152343,0.4486,0.0004,0.1191,0.1179,0.0441,0.0346,2.9159,0.7450,0.0390,0.0000,0.0000,10.1,8,12,3.1,2,6,217,0.8118,113,0.0002
1440,750.3,1900.0,144346,0.5265,0.0008,0.1458,0.1719,0.1333,0.0036,2.8982,0.8168,0.0196,0.0000,0.0000,10.5,8,13,2.9,2,6,253,0.9226,161,0.0003
1450,807.1,2000.0,146922,0.5615,0.0007,0.1423,0.1038,0.1580,0.0000,6.0463,0.4674,0.0795,0.0000,0.0000,10.5,8,13,3.3,2,6,231,0.8702,123,0.0002
1460,826.4,1700.0,152246,0.5367,0.0004,0.1531,0.1812,0.0337,0.0336,6.1620,0.7579,0.0680,0.0000,0.0000,10.4,8,14,3.3,2,6,209,0.9138,117,0.0002
1470,840.8,1750.0,155545,0.4874,0.0007,0.1133,0.1091,0.0689,0.0000,6.5040,0.7478,-0.1040,0.0000,0.0000,10.5,9,13,3.4,2,6,195,0.8469,103,0.0003
1480,870.6,2100.0,157072,0.4504,0.0009,0.1404,0.1202,0.1289,0.0000,6.5040,0.7289,-0.0099,0.0000,0.0000,10.3,9,13,3.6,2,6,193,0.9481,94,0.0003
1490,797.4,1700.0,150801,0.5010,0.0009,0.1308,0.1236,0.1648,0.0215,6.3769,0.7681,0.0492,0.0000,0.0000,10.3,9,12,3.3,2,6,222,1.0418,149,0.0005
1500,813.3,1800.0,149578,0.5484,0.0005,0.1367,0.1123,0.0657,0.0413,6.4205,0.7206,-0.0320,0.0000,0.0000,10.2,9,12,3.1,2,6,219,0.9211,109,0.0004
1510,820.7,1689.8,153730,0.4796,0.0001,0.1328,0.1679,0.0972,0.0000,6.6809,0.7477,0.0310,0.0000,0.0000,10.0,8,12,3.1,2,5,214,0.8510,116,0.0003
1520,802.6,1750.0,152403,0.4715,0.0010,0.1214,0.0750,0.0662,0.0392,6.5648,0.7688,0.0558,0.0000,0.0000,9.9,9,12,2.8,2,5,214,0.6567,117,0.0005
1530,782.5,1750.0,148158,0.5068,0.0004,0.1142,0.0799,0.0713,0.0276,6.7450,0.7620,0.1518,0.0000,0.0000,9.9,8,13,2.6,2,5,220,0.6467,139,0.0006
1540,742.4,1700.0,148153,0.4366,0.0027,0.1412,0.1098,0.0875,0.0160,6.9155,0.7335,-0.1050,0.0000,0.0000,10.0,9,13,2.7,2,5,226,0.7543,130,0.0006
1550,728.5,1600.0,143760,0.4898,0.0004,0.1322,0.1155,0.0564,0.0333,4.6814,0.7026,0.0372,0.0000,0.0000,9.9,8,12,2.7,2,5,242,0.6092,140,0.0008
1560,718.8,1600.0,148323,0.3810,0.0006,0.1212,0.1096,0.0144,0.0399,3.6484,0.7375,-0.0879,0.0000,0.0000,9.9,8,12,2.7,2,5,213,0.5710,130,0.0005
1570,758.7,1850.0,152208,0.5160,0.0001,0.1510,0.2099,0.0849,0.0527,3.7133,0.7114,-0.0457,0.0000,0.0000,9.9,8,12,2.9,2,5,209,0.5143,143,0.0004
1580,775.1,1700.0,154727,0.5048,0.0001,0.1585,0.2807,0.0850,0.0326,4.2099,0.7368,0.0516,0.0000,0.0000,9.7,8,11,2.9,2,6,209,0.4306,123,0.0002
1590,787.8,1550.0,154713,0.3631,0.0019,0.1305,0.1173,0.0910,0.0304,3.2895,0.6861,-0.0296,0.0000,0.0000,9.8,8,12,2.8,2,5,182,0.5427,111,0.0002
1600,866.0,1750.0,157210,0.5017,0.0002,0.1646,0.1849,0.0681,0.0293,3.4043,0.7875,-0.0576,0.0000,0.0000,9.9,8,12,2.5,2,5,176,0.5398,94,0.0002
1610,774.1,1950.0,157739,0.4444,0.0006,0.1236,0.1351,0.0315,0.0923,3.4043,0.7305,-0.0009,0.0000,0.0000,10.1,8,13,2.6,2,5,171,0.7711,106,0.0002
1620,810.0,1750.0,154056,0.4625,0.0002,0.1191,0.2115,0.0739,0.0550,3.2241,0.7029,-0.1485,0.0000,0.0000,10.2,8,13,2.6,2,5,206,0.7482,119,0.0003
1630,791.5,1600.0,156714,0.3692,0.0001,0.1220,0.1250,0.1004,0.0794,3.2963,0.7453,-0.0501,0.0000,0.0000,10.2,8,12,2.7,2,4,169,0.7479,110,0.0001
1640,846.9,1900.0,155129,0.4709,0.0001,0.1141,0.1431,0.1703,0.0000,3.3537,0.7543,-0.0108,0.0000,0.0000,10.0,8,12,2.6,2,5,220,0.7814,118,0.0001
1650,743.4,1750.0,145438,0.5183,0.0002,0.1406,0.1073,0.0200,0.0000,3.3636,0.8243,0.1142,0.0000,0.0000,10.0,9,12,2.9,2,5,231,0.7482,133,0.0001
1660,861.4,1700.0,152610,0.5561,0.0000,0.1210,0.2003,0.1191,0.0245,3.2230,0.6973,0.1069,0.0000,0.0000,10.2,8,13,3.1,2,6,205,0.7679,132,0.0002
1670,813.2,1650.0,150101,0.5078,0.0002,0.1435,0.0949,0.1043,0.0461,3.2230,0.7262,-0.0353,0.0000,0.0000,10.0,8,13,3.1,2,6,222,0.7114,90,0.0002
1680,848.8,1750.0,157608,0.5343,0.0002,0.1580,0.1953,0.1876,0.0000,0.0000,0.5806,0.0286,0.0000,0.0000,10.2,8,13,3.1,2,6,229,0.7224,114,0.0001
1690,838.3,1850.0,151571,0.4819,0.0005,0.1683,0.1891,0.0523,0.0211,0.0000,0.7297,0.0376,0.0000,0.0000,9.9,8,14,2.8,2,5,197,0.6343,85,0.0001
1700,855.5,1800.0,158097,0.4945,0.0001,0.2284,0.1473,0.0369,0.0644,0.0000,0.6733,0.0376,0.0000,0.0000,10.0,8,12,2.7,2,6,198,0.6318,110,0.0001
1710,856.7,1900.0,157739,0.3625,0.0008,0.1638,0.1557,0.0407,0.0082,0.0000,0.6833,-0.0076,0.0000,0.0000,10.1,8,12,2.6,2,4,173,0.5747,103,0.0001
1720,862.6,1750.0,159184,0.5173,0.0000,0.1280,0.1327,0.1173,0.0501,0.0000,0.6846,-0.1028,0.0000,0.0000,9.9,8,12,2.5,2,5,214,0.6290,97,0.0001
1730,805.6,1700.0,149955,0.4807,0.0000,0.0908,0.0646,0.0751,0.0487,0.0000,0.7785,0.0105,0.0000,0.0000,9.8,8,12,2.5,2,6,226,0.6035,95,0.0001
1740,806.2,1900.0,156438,0.4905,0.0000,0.1637,0.1781,0.0472,0.0541,0.0000,0.7620,-0.1399,0.0000,0.0000,10.0,8,12,2.5,2,5,185,0.5500,116,0.0001
1750,733.3,1700.0,144253,0.3610,0.0003,0.1587,0.1352,0.0444,0.0145,0.0000,0.8239,0.0246,0.0000,0.0000,10.0,8,12,2.7,2,5,215,0.7143,131,0.0001
1760,771.7,1550.0,151576,0.4405,0.0001,0.1799,0.1392,-0.0195,0.0363,0.0000,0.7987,0.0201,0.0000,0.0000,10.0,8,12,2.8,2,5,185,0.7094,112,0.0000
1770,850.1,1950.0,150754,0.4953,0.0000,0.1542,0.1609,0.1954,0.0329,0.0000,0.7765,-0.0106,0.0000,0.0000,10.0,8,12,2.8,2,5,229,0.6680,129,0.0001
1780,849.3,1650.0,151044,0.4984,0.0000,0.0992,0.1008,0.1466,0.0000,0.0000,0.7806,0.0046,0.0000,0.0000,10.0,8,12,2.8,2,6,218,0.6396,105,0.0001
1790,866.8,1700.0,158899,0.5473,0.0000,0.1175,0.0767,0.0379,0.0785,0.0000,0.7722,0.0474,0.0000,0.0000,10.2,8,12,3.0,2,6,188,0.6436,96,0.0001
1800,831.8,1700.0,153125,0.5419,0.0004,0.2180,0.1041,0.1157,0.0492,0.0000,0.7614,0.0483,0.0000,0.0000,10.0,8,12,2.9,2,5,215,0.6774,122,0.0001
1810,814.7,1750.0,155193,0.4296,0.0016,0.1372,0.0616,0.1191,0.0378,0.0000,0.7452,-0.0364,0.0000,0.0000,10.1,8,12,3.2,2,5,207,0.7635,107,0.0004
1820,820.4,1750.0,150432,0.5364,0.0002,0.0897,0.0994,0.1031,0.0000,0.0000,0.7767,0.0204,0.0000,0.0000,10.0,9,12,3.2,2,5,221,0.6451,112,0.0002
1830,874.8,1700.0,157614,0.5280,0.0002,0.1653,0.1759,0.1160,0.0000,0.0000,0.7246,0.0816,0.0000,0.0000,9.9,9,12,3.3,2,6,200,0.6961,109,0.0002
1840,792.3,1550.0,154408,0.5126,0.0005,0.1935,0.1985,0.1336,0.0000,0.0000,0.7934,0.0349,0.0000,0.0000,10.1,8,12,3.3,2,5,201,0.6671,108,0.0002
1850,772.4,1650.0,149010,0.3702,0.0003,0.1368,0.0917,0.1041,0.0183,0.0000,0.7678,-0.0611,0.0000,0.0000,10.2,8,14,3.3,2,5,199,0.6909,142,0.0001
1860,799.1,1627.2,148715,0.4715,0.0003,0.1278,0.2070,0.1583,0.0358,1.5772,0.7921,-0.0336,0.0000,0.0000,10.1,8,13,3.1,2,5,215,0.6717,124,0.0001
1870,840.5,1900.0,156112,0.4581,0.0002,0.1739,0.1609,0.1249,0.0105,2.1884,0.7361,-0.0170,0.0000,0.0000,10.1,8,13,3.1,2,6,206,0.8020,94,0.0001
1880,858.5,1850.0,155407,0.5365,0.0001,0.2375,0.2093,-0.0301,0.0205,2.1884,0.7941,0.0085,0.0000,0.0000,10.2,8,12,3.4,2,6,200,0.8923,107,0.0001
1890,833.2,1900.0,154181,0.4989,0.0000,0.1881,0.1155,-0.0027,0.0406,2.1884,0.7516,-0.0396,0.0000,0.0000,10.5,8,12,3.7,2,6,184,0.8620,108,0.0001
1900,886.3,2000.0,162601,0.4938,0.0002,0.2237,0.1427,0.0814,0.0820,2.1884,0.6087,0.0451,0.0000,0.0000,10.3,8,12,3.5,2,6,148,0.7547,75,0.0001
1910,746.1,1700.0,148200,0.5204,0.0006,0.1872,0.1662,0.0296,0.0000,4.8035,0.7535,-0.0646,0.0000,0.0000,10.1,8,12,3.6,2,6,219,0.7447,141,0.0004
1920,787.2,1600.0,154992,0.4797,0.0004,0.1931,0.1288,0.0532,0.0847,4.8035,0.7886,0.0143,0.0000,0.0000,10.2,8,13,3.7,2,6,197,0.6851,126,0.0001
1930,852.1,1750.0,153639,0.5179,0.0001,0.1761,0.1936,0.1082,0.0295,4.8035,0.7899,0.0685,0.0000,0.0000,10.2,8,12,3.4,2,6,197,0.5263,96,0.0001
1940,837.2,1800.0,157532,0.5161,0.0007,0.1552,0.1709,0.1033,0.0000,4.7699,0.7378,0.0224,0.0000,0.0000,10.1,8,12,3.1,2,6,187,0.4265,85,0.0006
1950,778.6,1850.0,146732,0.5505,0.0004,0.1583,0.1303,0.1911,0.0496,4.7044,0.7272,0.0335,0.0000,0.0000,10.5,8,12,3.0,2,5,246,0.5479,123,0.0001
1960,776.4,1650.0,153562,0.3930,0.0002,0.0916,0.1665,0.0536,0.0291,5.6035,0.7602,-0.0411,0.0000,0.0000,10.8,8,13,3.3,2,6,180,0.4570,102,0.0001
1970,787.9,1700.0,155213,0.4833,0.0003,0.1411,0.1572,0.0770,0.0701,5.6570,0.8031,0.0640,0.0000,0.0000,10.7,9,14,3.0,2,6,198,0.3534,111,0.0001
1980,813.7,1650.0,161643,0.4613,0.0006,0.1227,0.1528,0.0468,0.0942,5.6570,0.7117,0.0053,0.0000,0.0000,10.4,8,12,2.5,2,5,156,0.3345,72,0.0002
1990,851.1,1650.0,156006,0.4959,0.0000,0.1424,0.1026,0.0683,0.0000,5.6570,0.6557,0.0395,0.0000,0.0000,10.2,7,13,2.3,2,5,193,0.1590,93,0.0001
2000,827.0,1650.0,153183,0.4403,0.0000,0.1079,0.0943,0.0333,0.0256,5.6570,0.7325,-0.0108,0.0000,0.0000,10.4,8,13,2.7,2,6,201,0.2407,122,0.0001
2010,821.9,1750.0,156719,0.4676,0.0001,0.1382,0.1599,0.1507,0.0520,3.8830,0.7473,-0.0300,0.0000,0.0000,10.3,8,12,2.6,2,5,193,0.1953,113,0.0001
2020,841.1,1831.5,152248,0.4970,0.0000,0.1630,0.1893,0.0664,0.0964,3.8830,0.7724,0.0173,0.0000,0.0000,10.1,8,13,2.8,2,5,195,0.2451,100,0.0003
2030,885.7,1713.6,162175,0.5578,0.0000,0.1582,0.1418,0.1151,-0.0152,3.8830,0.6756,-0.0124,0.0000,0.0000,10.2,8,13,3.0,2,5,189,0.1361,91,0.0001
2040,900.4,2050.0,159626,0.5618,0.0000,0.1831,0.1792,0.0364,0.0602,3.9033,0.7712,0.0317,0.0000,0.0000,9.8,8,12,3.3,2,6,182,0.0856,118,0.0000
2050,827.7,1550.0,156948,0.4351,0.0000,0.2064,0.1799,0.0799,0.0972,3.9276,0.7584,-0.0277,0.0000,0.0000,9.7,8,12,3.6,2,6,159,0.1401,101,0.0001
2060,829.3,1750.0,158708,0.4603,0.0000,0.1262,0.1635,0.0610,0.1143,0.0000,0.7279,0.0923,0.0000,0.0000,9.6,8,12,3.5,2,6,182,0.1350,77,0.0000
2070,851.7,2050.0,155549,0.5104,0.0000,0.2779,0.2874,0.1429,0.0479,0.0000,0.7552,0.0539,0.0000,0.0000,9.7,8,12,3.6,2,6,207,0.1845,99,0.0000
2080,881.2,1850.0,161953,0.5022,0.0002,0.2145,0.0498,0.0008,0.0994,0.0000,0.6825,0.0075,0.0000,0.0000,10.0,8,11,3.5,2,6,156,0.0679,93,0.0001
2090,828.7,1700.0,156472,0.4408,0.0000,0.2645,0.1317,0.0524,0.0591,0.0000,0.7175,0.0771,0.0000,0.0000,10.2,8,12,3.3,2,6,189,0.0159,95,0.0001
2100,918.0,1750.0,168529,0.5560,0.0000,0.1851,0.0463,0.0796,0.1098,0.0000,0.6481,-0.0322,0.0000,0.0000,10.1,9,12,3.3,2,6,157,0.0748,93,0.0001
2110,888.6,1700.0,156341,0.4659,0.0000,0.1292,0.1382,0.0466,0.0523,0.0000,0.7398,0.0037,0.0000,0.0000,10.2,8,13,3.5,2,6,160,0.0627,106,0.0001
2120,875.8,1950.0,161386,0.5245,0.0001,0.0735,0.0703,0.0229,0.1035,5.1457,0.6646,0.0426,0.0000,0.0000,10.1,8,12,3.2,2,6,180,0.0539,98,0.0002
2130,845.1,1900.0,152682,0.5043,0.0001,0.1475,0.0713,0.1642,0.0559,5.1457,0.7900,-0.0208,0.0000,0.0000,10.2,8,12,3.0,2,6,221,0.0388,111,0.0002
2140,907.0,1850.0,161453,0.5476,0.0000,0.0869,0.0809,0.0239,0.0605,5.1457,0.6553,0.0000,0.0000,0.0000,10.4,9,14,3.1,2,5,192,0.0142,110,0.0000
2150,878.7,1750.0,160338,0.5711,0.0000,0.1695,0.1332,0.0419,0.0652,5.1457,0.6950,0.0085,0.0000,0.0000,10.5,8,14,3.2,2,6,190,0.0362,100,0.0000
2160,834.1,1700.0,157294,0.5163,0.0000,0.1347,0.1729,0.0735,0.0459,5.1457,0.7196,0.0005,0.0000,0.0000,10.5,9,13,3.2,2,6,192,0.0302,109,0.0000
2170,827.8,1700.0,152267,0.4216,0.0001,0.1295,0.1053,0.1270,0.0000,5.1457,0.8031,-0.0159,0.0000,0.0000,10.4,9,12,3.1,2,6,204,0.0677,119,0.0001
2180,893.4,1800.0,165260,0.5356,0.0001,0.0988,0.1545,0.0609,0.0000,5.1457,0.6883,0.0083,0.0000,0.0000,10.0,8,12,3.3,2,6,170,0.0534,78,0.0001
2190,818.2,1700.0,154172,0.4285,0.0000,0.2103,0.2532,0.1518,0.0221,5.1457,0.7120,-0.0402,0.0000,0.0000,10.1,8,12,3.4,2,6,233,0.0337,110,0.0000
2200,891.6,1900.0,154632,0.5875,0.0002,0.1577,0.0879,0.1755,0.0608,5.1457,0.7815,-0.0046,0.0000,0.0000,9.8,8,12,3.8,2,6,227,0.0837,110,0.0001
2210,856.6,1850.0,158325,0.5278,0.0002,0.1154,0.0898,0.0296,0.0734,5.1457,0.7509,-0.0624,0.0000,0.0000,10.2,8,13,4.0,2,6,192,0.1426,120,0.0001
2220,840.3,1700.0,156286,0.4605,0.0001,0.0661,0.1291,0.1185,0.0426,0.0000,0.7640,0.0285,0.0000,0.0000,10.5,8,12,3.9,2,6,177,0.0828,88,0.0001
2230,847.8,2000.0,156213,0.5713,0.0001,0.2181,0.1185,0.0453,0.0000,0.0000,0.7524,0.0006,0.0000,0.0000,10.3,9,13,4.2,2,6,199,0.0699,92,0.0001
2240,859.1,1750.0,149588,0.4264,0.0004,0.0751,0.1164,0.0591,0.0000,0.0000,0.7167,0.0251,0.0000,0.0000,10.6,9,13,4.3,2,6,217,0.0706,107,0.0000
2250,860.8,1750.0,157241,0.4733,0.0002,0.1387,0.2107,0.0717,0.0000,0.0000,0.7833,0.0316,0.0000,0.0000,10.4,8,13,4.2,2,6,177,0.1532,105,0.0001
2260,853.4,2100.0,156107,0.4105,0.0015,0.0759,0.1004,0.0030,0.0000,0.0000,0.6176,0.0589,0.0000,0.0000,10.2,8,13,4.8,2,6,184,0.3237,112,0.0002
2270,819.5,1900.0,153396,0.4882,0.0000,0.1252,0.1642,0.1185,0.0766,0.0000,0.6850,-0.0012,0.0000,0.0000,10.2,8,13,5.1,2,6,220,0.4320,99,0.0002
2280,851.3,1850.0,154279,0.5938,0.0003,0.1121,0.1815,0.0696,0.0687,2.1478,0.7499,0.0780,0.0000,0.0000,10.3,8,13,5.3,2,6,234,0.3948,105,0.0007
2290,882.6,1750.0,157897,0.4925,0.0000,0.0536,0.0867,0.0661,0.0000,2.1478,0.7021,-0.0584,0.0000,0.0000,10.2,8,13,5.0,2,6,199,0.3894,121,0.0001
2300,922.9,2000.0,164187,0.5217,0.0002,0.0611,0.0651,0.0759,0.1009,2.1478,0.7427,0.0479,0.0000,0.0000,10.3,9,13,4.1,2,6,173,0.2447,104,0.0000
2310,878.7,1650.0,159273,0.5709,0.0002,0.0536,0.0542,0.1270,0.0559,2.1478,0.7146,-0.0178,0.0000,0.0000,10.2,8,12,4.2,2,6,184,0.2327,102,0.0000
2320,815.2,1650.0,151454,0.5202,0.0001,0.1283,0.0365,0.0649,0.0347,2.1478,0.6964,0.0323,0.0000,0.0000,10.3,9,13,3.7,2,6,225,0.1265,127,0.0000
2330,825.0,1700.0,157316,0.4467,0.0001,0.1031,0.0819,0.0201,0.0000,2.1478,0.6928,0.0676,0.0000,0.0000,10.2,8,13,3.4,2,6,181,0.1129,103,0.0001
2340,918.9,1900.0,159158,0.5273,0.0000,0.1176,0.0570,0.0844,0.0422,2.1478,0.7626,-0.1077,0.0000,0.0000,10.3,8,13,3.5,2,6,203,0.1628,114,0.0001
2350,818.4,1850.0,152300,0.5172,0.0001,0.1152,0.0336,0.0476,0.0571,2.1478,0.5917,-0.0914,0.0000,0.0000,10.6,8,13,3.5,2,6,188,0.1191,113,0.0001
2360,847.7,2000.0,158613,0.4840,0.0003,0.1456,0.0941,0.0501,0.0000,2.1478,0.7217,0.0672,0.0000,0.0000,10.5,9,13,3.2,2,6,182,0.0877,88,0.0002
2370,861.2,1900.0,157669,0.4897,0.0000,0.1917,0.1013,0.0962,0.0261,2.1478,0.7053,0.0908,0.0000,0.0000,10.4,9,13,3.6,2,6,194,0.1575,102,0.0002
2380,873.5,1700.0,158969,0.4655,0.0000,0.0959,0.1292,0.0407,0.0000,0.0000,0.7380,-0.0039,0.0000,0.0000,10.3,8,14,3.1,2,6,162,0.1587,88,0.0001
2390,835.5,1896.0,148659,0.5603,0.0001,0.1631,0.3056,0.1471,0.0000,0.0000,0.7800,0.0878,0.0000,0.0000,10.6,8,13,2.7,2,6,249,0.0350,112,0.0001
2400,922.0,1750.0,154006,0.5444,0.0002,0.1314,0.1940,0.0958,0.0000,0.0000,0.7052,0.0542,0.0000,0.0000,10.7,8,13,3.2,2,6,214,0.0940,127,0.0000
2410,873.0,1900.0,152071,0.5339,0.0000,0.1331,0.3083,0.1199,0.0000,0.0000,0.7578,0.0058,0.0000,0.0000,10.8,8,14,3.4,2,6,224,0.1158,129,0.0001
2420,828.3,1800.0,152433,0.4790,0.0000,0.1728,0.1227,0.1345,0.0000,0.0000,0.7206,-0.0184,0.0000,0.0000,10.8,7,13,3.5,2,6,190,0.0530,93,0.0001
2430,842.2,1900.0,155090,0.5194,0.0003,0.1085,0.0802,0.0724,0.0000,0.0000,0.7822,0.1592,0.0000,0.0000,10.7,9,13,4.1,2,6,203,0.2724,81,0.0001
2440,882.2,1650.0,156121,0.4978,0.0002,0.1835,0.1220,0.1418,0.0000,0.0000,0.7981,-0.0156,0.0000,0.0000,10.7,9,13,4.2,2,6,217,0.2607,106,0.0001
2450,852.5,1900.0,149665,0.5038,0.0000,0.1455,0.0344,0.1034,0.0000,0.0000,0.7788,0.0749,0.0000,0.0000,10.6,9,14,3.7,2,6,223,0.1889,118,0.0000
2460,883.9,1900.0,152943,0.5205,0.0001,0.1015,0.1062,0.1168,0.0422,0.0000,0.7638,-0.0303,0.0000,0.0000,10.7,9,13,4.4,2,6,207,0.2916,97,0.0001
2470,769.1,1750.0,142893,0.5191,0.0013,0.1034,0.0856,0.1498,0.0000,2.0127,0.7613,0.0356,0.0000,0.0000,10.4,8,13,4.4,2,6,250,0.4684,164,0.0002
2480,767.2,1600.0,142712,0.4794,0.0011,0.0993,0.0820,0.0548,0.0393,3.1280,0.7613,0.0807,0.0000,0.0000,10.3,8,13,4.8,2,6,246,0.6610,146,0.0002
2490,954.2,1950.0,162917,0.4385,0.0003,0.0786,0.0868,0.1636,0.0000,3.1280,0.6772,-0.0918,0.0000,0.0000,10.2,8,12,4.5,2,6,178,0.5473,95,0.0001
2500,954.8,1850.0,158533,0.4984,0.0006,0.0705,0.0309,0.0358,0.0705,3.1280,0.7788,0.1104,0.0000,0.0000,10.2,9,12,4.8,2,6,211,0.6683,103,0.0002
2510,818.4,1729.0,148859,0.4873,0.0002,0.0706,0.0353,-0.0002,0.0532,4.1220,0.7766,0.0452,0.0000,0.0000,10.4,9,12,4.9,2,6,221,0.6130,112,0.0002
2520,932.5,1750.0,162013,0.5616,0.0000,0.1065,0.0392,0.1787,0.0000,4.1220,0.7799,-0.0490,0.0000,0.0000,10.5,8,12,4.7,2,6,167,0.5440,100,0.0000
2530,903.4,1900.0,155538,0.5164,0.0001,0.1135,0.0660,0.0300,0.0000,4.1220,0.6190,0.0067,0.0000,0.0000,10.1,9,12,4.4,2,6,208,0.5957,95,0.0000
2540,864.8,1700.0,156776,0.4517,0.0005,0.1586,0.1292,0.1317,0.0000,4.1220,0.7812,-0.0648,0.0000,0.0000,10.0,8,13,4.8,2,6,208,0.6619,113,0.0002
2550,930.9,1950.0,166523,0.5342,0.0003,0.0636,0.0336,0.0810,0.0600,4.0348,0.7174,0.0629,0.0000,0.0000,10.4,8,13,4.9,2,6,164,0.6312,65,0.0002
2560,840.8,1800.0,154534,0.5351,0.0011,0.0457,0.0597,0.0895,0.0352,4.0113,0.7650,0.0854,0.0000,0.0000,10.3,9,13,5.1,2,6,214,0.6187,126,0.0003
2570,843.5,1600.0,158863,0.5089,0.0006,0.0333,0.0395,0.1356,0.0501,3.8699,0.7398,-0.0363,0.0000,0.0000,10.2,8,12,5.1,2,6,197,0.6461,118,0.0007
2580,852.2,1700.0,154790,0.4808,0.0003,0.0411,0.0537,0.1589,0.0000,3.4249,0.8103,0.1298,0.0000,0.0000,10.0,7,12,5.0,2,6,212,0.6563,105,0.0002
2590,807.1,1550.0,153189,0.4811,0.0005,0.0441,0.0560,-0.0100,0.0807,3.3858,0.7322,0.1152,0.0000,0.0000,10.0,8,12,5.1,2,6,196,0.7472,109,0.0002
2600,801.1,1700.0,151621,0.5336,0.0000,0.0651,0.0709,0.1338,0.0383,3.3858,0.8179,0.0433,0.0000,0.0000,10.2,8,13,5.0,2,6,229,0.5525,114,0.0005
2610,820.2,1558.4,155030,0.5100,0.0007,0.0596,0.0234,0.1572,0.0000,1.9138,0.7232,0.0660,0.0000,0.0000,10.1,8,12,5.2,2,6,217,0.5593,128,0.0002
2620,854.8,1750.0,152260,0.5374,0.0009,0.0793,0.1169,0.1694,0.0000,2.0742,0.7552,-0.0002,0.0000,0.0000,10.0,8,13,5.3,2,6,226,0.7117,125,0.0004
2630,841.9,1856.4,152558,0.5854,0.0001,0.0585,0.0901,0.0969,0.0000,1.9684,0.8274,0.0087,0.0000,0.0000,10.1,8,12,5.5,2,6,226,0.6673,111,0.0004
2640,763.6,1600.0,153973,0.4450,0.0002,0.0703,0.0618,0.1050,0.0356,2.3531,0.6628,0.0244,0.0000,0.0000,10.1,8,12,5.1,2,6,195,0.5341,109,0.0002
2650,822.3,1600.0,156192,0.5484,0.0000,0.0502,0.0428,0.1536,0.0000,2.3441,0.7687,-0.0286,0.0000,0.0000,10.2,8,12,4.8,2,6,213,0.4290,104,0.0002
2660,792.7,1800.0,156272,0.5445,0.0001,0.0403,0.0324,0.0521,0.0902,2.2602,0.7657,0.0630,0.0000,0.0000,10.2,8,12,4.5,2,6,195,0.3296,95,0.0001
2670,832.6,1850.0,160585,0.5409,0.0004,0.0876,0.0392,0.0429,0.0977,2.2901,0.7425,-0.0027,0.0000,0.0000,10.1,8,12,4.3,2,6,197,0.3125,84,0.0002
2680,806.1,1750.0,156289,0.4081,0.0007,0.0412,0.0321,-0.0252,0.0510,2.3485,0.6724,-0.0088,0.0000,0.0000,10.2,9,13,4.5,2,6,167,0.2913,114,0.0002
2690,763.2,1600.0,160806,0.4585,0.0004,0.0663,0.0557,0.0704,0.1221,2.3893,0.7313,0.0635,0.0000,0.0000,10.2,8,13,4.9,2,6,189,0.3167,113,0.0002
2700,815.3,1757.5,161233,0.5085,0.0001,0.0900,0.0414,0.0264,0.0545,2.3893,0.7702,-0.0822,0.0000,0.0000,10.2,8,12,5.3,2,6,171,0.5254,105,0.0003
2710,810.6,1600.0,156448,0.5886,0.0003,0.0458,0.1702,0.1107,0.0704,2.4462,0.7186,-0.0543,0.0000,0.0000,10.2,8,12,5.2,2,6,198,0.4363,104,0.0005
2720,851.6,1700.0,159323,0.5473,0.0000,0.0410,0.0525,0.0897,0.0000,2.2537,0.7136,-0.0720,0.0000,0.0000,10.3,9,12,5.0,2,6,202,0.3585,115,0.0004
2730,878.4,1650.0,159223,0.5473,0.0001,0.0472,0.0798,0.0653,0.0875,2.4259,0.6795,0.0068,0.0000,0.0000,10.3,8,13,5.0,3,6,188,0.2893,115,0.0003
2740,783.1,1750.0,149018,0.4843,0.0001,0.0398,0.0431,0.1605,0.0476,1.4117,0.8090,0.0531,0.0000,0.0000,10.3,8,13,4.8,2,6,218,0.3076,81,0.0001
