generation,s0d0,s0d1,s0d2,s0d3,s1d0,s1d1,s1d2,s1d3,s2d0,s2d1,s2d2,s2d3,s3d0,s3d1,s3d2,s3d3,s4d0,s4d1,s4d2,s4d3,s5d0,s5d1,s5d2,s5d3,jsd_sym0,jsd_sym1,jsd_sym2,jsd_sym3,jsd_sym4,jsd_sym5,trajectory_jsd,contrast_01,contrast_02,contrast_03,contrast_04,contrast_05,contrast_12,contrast_13,contrast_14,contrast_15,contrast_23,contrast_24,contrast_25,contrast_34,contrast_35,contrast_45
700,166,439,0,0,309,415,0,0,922,925,0,0,556,1344,0,0,437,866,0,0,606,994,0,0,0.0049,0.0065,0.0063,0.0055,0.0065,0.0066,0.0084,0.0128,0.0269,0.0002,0.0022,0.0062,0.0026,0.0098,0.0044,0.0012,0.0225,0.0139,0.0074,0.0011,0.0042,0.0010
710,208,527,30,0,822,1734,40,0,590,1847,4,0,436,718,4,0,325,466,4,0,483,1137,3,0,0.0133,0.0161,0.0165,0.0151,0.0173,0.0153,0.0127,0.0036,0.0120,0.0139,0.0165,0.0108,0.0071,0.0038,0.0056,0.0034,0.0110,0.0167,0.0020,0.0006,0.0037,0.0073
720,212,452,0,0,953,2185,0,0,1347,2594,0,0,635,1489,0,0,174,340,0,0,1037,1977,0,0,0.0236,0.0255,0.0250,0.0243,0.0353,0.0243,0.0063,0.0001,0.0003,0.0002,0.0002,0.0003,0.0008,0.0000,0.0007,0.0009,0.0011,0.0000,0.0000,0.0009,0.0012,0.0000
730,221,351,0,0,825,1555,0,0,797,1619,0,0,733,1001,0,0,406,808,0,0,952,2149,0,0,0.0265,0.0281,0.0294,0.0282,0.0322,0.0282,0.0021,0.0008,0.0017,0.0007,0.0015,0.0035,0.0002,0.0031,0.0001,0.0009,0.0046,0.0000,0.0003,0.0041,0.0072,0.0004
740,137,250,0,0,668,638,0,0,535,1195,0,0,792,1818,0,0,216,717,0,0,159,998,0,0,0.0205,0.0218,0.0233,0.0215,0.0248,0.0203,0.0084,0.0127,0.0011,0.0014,0.0091,0.0325,0.0213,0.0226,0.0428,0.0836,0.0000,0.0038,0.0217,0.0033,0.0205,0.0074
750,133,92,0,0,1169,1664,0,0,795,1152,0,0,1088,2386,0,0,307,449,0,0,289,734,0,0,0.0082,0.0098,0.0105,0.0094,0.0117,0.0091,0.0121,0.0160,0.0168,0.0395,0.0172,0.0493,0.0000,0.0054,0.0000,0.0094,0.0049,0.0000,0.0088,0.0047,0.0006,0.0085
760,59,73,0,0,880,1635,0,0,357,603,0,0,1070,1322,0,0,279,580,0,0,466,963,0,0,0.0013,0.0015,0.0023,0.0014,0.0018,0.0009,0.0046,0.0049,0.0029,0.0000,0.0079,0.0077,0.0003,0.0050,0.0004,0.0003,0.0029,0.0012,0.0012,0.0079,0.0078,0.0000
770,123,209,5,0,908,1734,8,0,447,1041,10,0,799,886,3,0,798,2010,14,0,347,1024,7,0,0.0022,0.0033,0.0030,0.0031,0.0028,0.0023,0.0038,0.0025,0.0035,0.0084,0.0055,0.0092,0.0014,0.0089,0.0022,0.0050,0.0167,0.0002,0.0014,0.0197,0.0270,0.0006
780,296,947,0,0,602,856,0,0,536,663,0,0,478,1090,0,0,327,453,0,0,419,598,0,0,0.0011,0.0007,0.0003,0.0004,0.0004,0.0008,0.0127,0.0175,0.0245,0.0028,0.0188,0.0174,0.0006,0.0064,0.0000,0.0000,0.0108,0.0004,0.0006,0.0071,0.0063,0.0000
790,198,312,1,0,840,1243,8,0,752,1351,10,0,396,751,0,0,547,1131,4,0,247,371,0,0,0.0014,0.0013,0.0014,0.0016,0.0013,0.0012,0.0046,0.0003,0.0008,0.0017,0.0021,0.0007,0.0011,0.0031,0.0033,0.0013,0.0017,0.0008,0.0026,0.0010,0.0016,0.0038
800,233,311,0,0,1047,2079,0,0,581,899,0,0,1038,2956,0,0,1277,2194,0,0,794,1170,0,0,0.0048,0.0049,0.0035,0.0051,0.0044,0.0051,0.0023,0.0046,0.0007,0.0158,0.0019,0.0003,0.0018,0.0034,0.0006,0.0026,0.0101,0.0003,0.0001,0.0068,0.0118,0.0007
810,192,229,0,0,685,1342,4,0,463,684,1,0,778,1142,0,0,802,1064,2,0,678,916,0,0,0.0108,0.0084,0.0075,0.0089,0.0082,0.0096,0.0027,0.0080,0.0017,0.0013,0.0007,0.0005,0.0024,0.0031,0.0045,0.0047,0.0003,0.0004,0.0005,0.0007,0.0002,0.0004
820,107,203,0,0,430,1121,0,0,279,441,0,0,1735,4116,0,0,1224,2494,0,0,1485,2787,0,0,0.0135,0.0118,0.0112,0.0119,0.0120,0.0130,0.0042,0.0027,0.0010,0.0014,0.0001,0.0000,0.0069,0.0002,0.0016,0.0029,0.0046,0.0018,0.0009,0.0006,0.0015,0.0002
830,34,69,0,0,355,658,0,0,204,390,0,0,1920,4174,0,0,1081,2578,0,0,520,1260,0,0,0.0141,0.0104,0.0117,0.0124,0.0122,0.0121,0.0012,0.0002,0.0001,0.0001,0.0007,0.0008,0.0000,0.0007,0.0017,0.0020,0.0005,0.0013,0.0015,0.0002,0.0003,0.0000
840,75,243,0,0,392,659,3,0,223,605,1,0,1202,2251,3,0,1072,2563,4,0,289,502,1,0,0.0206,0.0140,0.0134,0.0152,0.0150,0.0163,0.0025,0.0121,0.0012,0.0080,0.0026,0.0105,0.0063,0.0006,0.0036,0.0002,0.0037,0.0004,0.0053,0.0016,0.0002,0.0028
850,283,526,0,0,472,935,0,0,225,564,0,0,1825,3345,0,0,1958,4278,4,0,1179,2478,0,0,0.0279,0.0243,0.0242,0.0266,0.0258,0.0252,0.0020,0.0001,0.0024,0.0000,0.0009,0.0004,0.0015,0.0002,0.0005,0.0001,0.0027,0.0007,0.0008,0.0011,0.0005,0.0003
860,172,152,0,0,493,805,0,0,195,332,0,0,1047,2341,16,0,1413,3575,7,0,1041,1967,10,0,0.0220,0.0164,0.0151,0.0175,0.0161,0.0169,0.0045,0.0115,0.0131,0.0271,0.0326,0.0186,0.0001,0.0044,0.0058,0.0018,0.0037,0.0048,0.0015,0.0009,0.0008,0.0025
870,103,140,0,0,225,384,0,0,116,486,0,0,373,1675,0,0,973,2057,1,0,636,1303,1,0,0.0235,0.0146,0.0163,0.0187,0.0182,0.0175,0.0066,0.0015,0.0319,0.0353,0.0058,0.0051,0.0196,0.0223,0.0014,0.0011,0.0001,0.0110,0.0122,0.0131,0.0143,0.0000
880,159,143,0,0,118,612,0,0,76,181,0,0,673,2847,5,0,248,687,0,0,372,1646,5,0,0.0210,0.0143,0.0151,0.0184,0.0182,0.0165,0.0096,0.0766,0.0278,0.0633,0.0362,0.0667,0.0129,0.0012,0.0081,0.0013,0.0079,0.0006,0.0094,0.0044,0.0001,0.0056
890,25,166,0,0,340,1036,0,0,38,90,0,0,938,1365,0,0,374,1195,0,0,617,883,0,0,0.0194,0.0174,0.0162,0.0201,0.0198,0.0171,0.0267,0.0112,0.0209,0.0504,0.0097,0.0517,0.0016,0.0147,0.0001,0.0154,0.0067,0.0022,0.0072,0.0165,0.0000,0.0172
900,11,29,0,0,189,376,0,0,92,206,0,0,65,205,0,0,476,673,0,0,142,313,0,0,0.0102,0.0057,0.0069,0.0120,0.0096,0.0045,0.0100,0.0021,0.0007,0.0008,0.0108,0.0008,0.0004,0.0054,0.0034,0.0003,0.0029,0.0060,0.0000,0.0172,0.0032,0.0057
910,95,141,0,0,354,392,1,0,272,259,0,0,250,234,0,0,456,633,0,0,326,645,1,0,0.0267,0.0201,0.0213,0.0294,0.0273,0.0190,0.0139,0.0031,0.0061,0.0066,0.0001,0.0028,0.0012,0.0013,0.0020,0.0100,0.0000,0.0044,0.0164,0.0048,0.0172,0.0040
920,102,132,0,0,321,660,0,0,190,395,0,0,46,83,0,0,820,1631,0,0,446,686,0,0,0.0238,0.0179,0.0200,0.0251,0.0232,0.0175,0.0083,0.0063,0.0066,0.0033,0.0054,0.0009,0.0000,0.0005,0.0000,0.0024,0.0006,0.0001,0.0026,0.0003,0.0007,0.0019
930,100,57,0,0,854,1217,1,0,294,419,0,0,872,1445,0,0,392,1429,1,0,654,803,0,0,0.0398,0.0308,0.0312,0.0325,0.0345,0.0279,0.0066,0.0257,0.0255,0.0344,0.0943,0.0179,0.0002,0.0008,0.0228,0.0008,0.0007,0.0230,0.0007,0.0159,0.0027,0.0314
940,368,748,0,0,382,717,0,0,197,413,0,0,395,747,0,0,844,2399,0,0,562,1298,0,0,0.0226,0.0205,0.0220,0.0226,0.0223,0.0192,0.0114,0.0002,0.0000,0.0001,0.0029,0.0004,0.0003,0.0000,0.0045,0.0012,0.0003,0.0024,0.0003,0.0044,0.0011,0.0011
950,103,128,0,0,44,84,0,0,24,157,0,0,229,364,0,0,1096,2535,0,0,379,966,0,0,0.0201,0.0141,0.0188,0.0190,0.0182,0.0160,0.0060,0.0055,0.0622,0.0018,0.0111,0.0146,0.0316,0.0010,0.0010,0.0022,0.0433,0.0215,0.0172,0.0039,0.0061,0.0002
960,51,55,0,0,97,182,0,0,70,130,0,0,80,86,0,0,210,575,0,0,120,299,0,0,0.0053,0.0024,0.0047,0.0050,0.0049,0.0018,0.0065,0.0092,0.0089,0.0000,0.0246,0.0202,0.0000,0.0093,0.0038,0.0022,0.0090,0.0040,0.0023,0.0248,0.0204,0.0002
970,76,181,0,0,335,312,0,0,35,176,0,0,99,241,0,0,124,200,0,0,353,869,0,0,0.0258,0.0218,0.0247,0.0255,0.0268,0.0201,0.0137,0.0258,0.0120,0.0000,0.0042,0.0000,0.0713,0.0269,0.0092,0.0275,0.0112,0.0302,0.0109,0.0047,0.0000,0.0049
980,105,140,0,0,516,829,0,0,113,155,0,0,303,499,0,0,561,861,0,0,253,414,0,0,0.0366,0.0318,0.0340,0.0350,0.0363,0.0298,0.0113,0.0010,0.0000,0.0013,0.0006,0.0013,0.0008,0.0000,0.0001,0.0000,0.0010,0.0004,0.0009,0.0001,0.0000,0.0001
990,100,114,0,0,252,459,1,0,52,191,0,0,335,324,0,0,801,1438,15,0,163,225,1,0,0.0391,0.0346,0.0356,0.0401,0.0374,0.0278,0.0067,0.0071,0.0364,0.0008,0.0085,0.0020,0.0127,0.0126,0.0009,0.0024,0.0480,0.0150,0.0257,0.0139,0.0048,0.0025
1000,32,92,0,0,679,1345,0,0,166,489,0,0,299,1328,0,0,1203,3767,0,0,106,159,0,0,0.0455,0.0413,0.0430,0.0419,0.0425,0.0324,0.0162,0.0036,0.0000,0.0040,0.0002,0.0115,0.0041,0.0151,0.0053,0.0022,0.0036,0.0001,0.0123,0.0025,0.0288,0.0144
1010,819,1261,0,0,1056,2047,0,0,438,440,0,0,354,561,0,0,1095,1820,0,0,212,249,0,0,0.0373,0.0350,0.0365,0.0366,0.0381,0.0338,0.0135,0.0015,0.0056,0.0000,0.0002,0.0022,0.0130,0.0012,0.0007,0.0075,0.0064,0.0077,0.0008,0.0001,0.0027,0.0037
1020,77,240,5,0,321,1627,0,0,121,399,0,0,215,578,0,0,77,533,0,0,152,680,2,0,0.0298,0.0265,0.0303,0.0266,0.0305,0.0265,0.0291,0.0101,0.0055,0.0059,0.0168,0.0054,0.0036,0.0084,0.0015,0.0011,0.0010,0.0097,0.0027,0.0168,0.0064,0.0039
1030,47,209,0,0,153,306,0,0,132,349,0,0,298,502,0,0,248,754,0,0,244,785,0,0,0.0311,0.0285,0.0308,0.0317,0.0324,0.0268,0.0083,0.0148,0.0059,0.0226,0.0030,0.0022,0.0021,0.0008,0.0045,0.0057,0.0055,0.0005,0.0009,0.0092,0.0109,0.0001
1040,203,541,2,0,394,695,2,0,266,474,0,0,446,756,0,0,717,1544,9,0,260,548,0,0,0.0359,0.0341,0.0387,0.0384,0.0401,0.0335,0.0035,0.0046,0.0053,0.0065,0.0012,0.0024,0.0006,0.0007,0.0013,0.0015,0.0001,0.0024,0.0008,0.0030,0.0013,0.0014
1050,67,165,0,0,823,1279,0,0,173,310,0,0,313,844,0,0,1311,1633,0,0,366,804,0,0,0.0297,0.0269,0.0288,0.0306,0.0300,0.0275,0.0030,0.0059,0.0028,0.0002,0.0133,0.0003,0.0006,0.0083,0.0015,0.0034,0.0045,0.0040,0.0012,0.0167,0.0011,0.0094
1060,232,382,0,0,1100,1710,0,0,472,895,0,0,1430,2357,0,0,884,1787,0,0,438,616,0,0,0.0291,0.0274,0.0303,0.0287,0.0294,0.0270,0.0040,0.0001,0.0006,0.0000,0.0012,0.0007,0.0011,0.0001,0.0020,0.0003,0.0006,0.0001,0.0026,0.0012,0.0008,0.0038
1070,208,400,0,0,1040,1906,0,0,430,687,0,0,778,1455,0,0,553,1004,0,0,295,489,0,0,0.0120,0.0096,0.0102,0.0106,0.0113,0.0093,0.0007,0.0001,0.0010,0.0000,0.0001,0.0006,0.0005,0.0000,0.0000,0.0003,0.0007,0.0005,0.0000,0.0000,0.0004,0.0002
1080,63,126,0,0,464,1110,0,0,146,250,0,0,298,809,0,0,219,548,0,0,169,671,0,0,0.0182,0.0157,0.0177,0.0164,0.0190,0.0166,0.0046,0.0009,0.0007,0.0024,0.0013,0.0112,0.0031,0.0004,0.0001,0.0059,0.0057,0.0039,0.0174,0.0002,0.0032,0.0048
1090,87,427,0,0,512,601,0,0,256,358,0,0,443,1206,0,0,394,815,0,0,229,290,0,0,0.0249,0.0241,0.0250,0.0259,0.0271,0.0239,0.0114,0.0504,0.0379,0.0073,0.0167,0.0448,0.0009,0.0199,0.0095,0.0002,0.0123,0.0044,0.0003,0.0020,0.0164,0.0071
1100,123,289,0,0,1227,1349,6,0,214,322,0,0,190,234,1,0,210,403,0,0,174,499,1,0,0.0278,0.0244,0.0263,0.0267,0.0294,0.0250,0.0084,0.0175,0.0056,0.0128,0.0011,0.0015,0.0038,0.0004,0.0101,0.0258,0.0020,0.0017,0.0118,0.0066,0.0199,0.0047
1110,18,37,0,0,243,599,0,0,193,372,0,0,26,327,0,0,149,340,0,0,119,321,0,0,0.0083,0.0063,0.0071,0.0061,0.0082,0.0064,0.0204,0.0009,0.0001,0.0534,0.0003,0.0019,0.0016,0.0412,0.0002,0.0002,0.0583,0.0008,0.0030,0.0461,0.0358,0.0007
1120,30,141,0,0,192,455,0,0,97,233,0,0,20,63,0,0,73,220,0,0,117,420,1,0,0.0007,0.0009,0.0004,0.0004,0.0004,0.0005,0.0081,0.0103,0.0099,0.0033,0.0041,0.0021,0.0000,0.0020,0.0014,0.0047,0.0018,0.0013,0.0044,0.0000,0.0010,0.0013
1130,8,52,0,0,363,640,0,0,159,283,0,0,11,25,0,0,45,81,0,0,179,754,0,0,0.0008,0.0011,0.0007,0.0009,0.0008,0.0006,0.0029,0.0361,0.0355,0.0221,0.0348,0.0032,0.0000,0.0018,0.0000,0.0183,0.0017,0.0000,0.0179,0.0015,0.0087,0.0174
1140,75,119,0,0,199,275,0,0,53,80,0,0,71,212,0,0,235,358,0,0,86,140,0,0,0.0005,0.0009,0.0003,0.0002,0.0003,0.0003,0.0117,0.0006,0.0001,0.0107,0.0000,0.0000,0.0002,0.0161,0.0003,0.0008,0.0125,0.0000,0.0002,0.0122,0.0098,0.0001
1150,19,42,0,0,123,309,0,0,187,209,0,0,16,38,0,0,107,292,0,0,122,238,0,0,0.0011,0.0016,0.0006,0.0005,0.0012,0.0007,0.0046,0.0004,0.0136,0.0001,0.0011,0.0004,0.0188,0.0001,0.0002,0.0017,0.0165,0.0225,0.0093,0.0005,0.0010,0.0030
1160,89,88,3,0,83,553,26,0,82,642,15,0,10,91,6,0,79,395,8,0,150,327,6,0,0.0004,0.0005,0.0004,0.0002,0.0005,0.0003,0.0356,0.0840,0.0926,0.1054,0.0646,0.0184,0.0019,0.0019,0.0037,0.0281,0.0048,0.0030,0.0310,0.0107,0.0432,0.0151
1170,6,18,0,0,346,1068,0,0,122,351,0,0,134,376,0,0,239,1035,0,0,165,488,0,0,0.0212,0.0180,0.0212,0.0218,0.0225,0.0202,0.0240,0.0000,0.0000,0.0001,0.0029,0.0000,0.0001,0.0002,0.0024,0.0000,0.0000,0.0036,0.0000,0.0041,0.0001,0.0031
1180,84,341,0,0,539,960,3,0,72,188,0,0,93,186,0,0,387,1003,1,0,166,483,0,0,0.0197,0.0166,0.0167,0.0166,0.0200,0.0159,0.0033,0.0172,0.0044,0.0119,0.0048,0.0024,0.0046,0.0011,0.0039,0.0070,0.0019,0.0003,0.0003,0.0020,0.0036,0.0006
1190,69,152,0,0,475,828,0,0,66,125,0,0,23,53,0,0,445,851,0,0,346,485,0,0,0.0252,0.0217,0.0200,0.0209,0.0227,0.0209,0.0050,0.0015,0.0006,0.0001,0.0006,0.0059,0.0002,0.0022,0.0002,0.0014,0.0011,0.0000,0.0027,0.0009,0.0070,0.0028
1200,15,12,0,0,393,1213,4,0,59,111,2,0,34,67,0,0,507,1506,1,0,188,294,0,0,0.0332,0.0305,0.0292,0.0296,0.0315,0.0276,0.0083,0.0522,0.0260,0.0245,0.0490,0.0138,0.0079,0.0060,0.0004,0.0131,0.0041,0.0086,0.0050,0.0045,0.0015,0.0112
1210,10,124,0,0,99,196,0,0,98,177,0,0,38,160,0,0,143,194,0,0,75,244,0,0,0.0014,0.0010,0.0005,0.0004,0.0003,0.0005,0.0336,0.0556,0.0628,0.0153,0.0882,0.0256,0.0002,0.0134,0.0042,0.0062,0.0172,0.0024,0.0089,0.0323,0.0014,0.0205
1220,2,9,0,0,7,30,0,0,41,118,2,0,47,55,0,0,106,155,0,0,81,68,1,0,0.0005,0.0008,0.0002,0.0002,0.0002,0.0002,0.0221,0.0000,0.0085,0.0457,0.0309,0.0753,0.0077,0.0430,0.0286,0.0719,0.0268,0.0167,0.0433,0.0015,0.0057,0.0118
1230,19,33,0,0,32,58,0,0,30,130,0,0,21,41,0,0,231,436,0,0,50,165,0,0,0.0008,0.0006,0.0002,0.0002,0.0001,0.0001,0.0185,0.0001,0.0200,0.0004,0.0002,0.0106,0.0181,0.0002,0.0000,0.0092,0.0149,0.0163,0.0015,0.0000,0.0069,0.0079
1240,7,80,0,0,103,213,0,0,15,45,0,0,28,103,0,0,260,483,0,0,208,426,0,0,0.0015,0.0016,0.0008,0.0015,0.0020,0.0014,0.0135,0.0492,0.0271,0.0183,0.0571,0.0499,0.0035,0.0080,0.0003,0.0000,0.0009,0.0060,0.0037,0.0115,0.0083,0.0003
1250,14,43,0,0,82,186,0,0,73,178,0,0,87,93,0,0,79,158,0,0,63,159,0,0,0.0009,0.0007,0.0004,0.0001,0.0004,0.0001,0.0116,0.0023,0.0013,0.0309,0.0047,0.0009,0.0001,0.0166,0.0004,0.0003,0.0197,0.0011,0.0000,0.0117,0.0212,0.0014
1260,118,181,0,0,194,314,0,0,50,225,0,0,90,58,0,0,36,247,3,0,76,213,0,0,0.0003,0.0003,0.0000,0.0002,0.0003,0.0001,0.0111,0.0001,0.0281,0.0230,0.0515,0.0099,0.0251,0.0258,0.0477,0.0081,0.0991,0.0065,0.0048,0.1353,0.0619,0.0185
1270,0,0,0,0,25,48,0,0,40,122,0,0,9,34,0,0,11,90,0,0,1,12,0,0,0.0000,0.0001,0.0003,0.0002,0.0003,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1280,0,1,0,0,127,111,0,0,98,94,0,0,64,108,0,0,43,337,0,0,35,197,0,0,0.0009,0.0001,0.0001,0.0001,0.0002,0.0002,0.0460,0.2346,0.2215,0.1504,0.0409,0.0554,0.0003,0.0132,0.1074,0.0850,0.0097,0.0975,0.0761,0.0475,0.0325,0.0016
1290,0,1,0,0,14,235,0,0,123,321,0,0,25,236,0,0,36,47,0,0,31,141,0,0,0.0011,0.0001,0.0000,0.0001,0.0001,0.0001,0.0511,0.0199,0.1072,0.0344,0.1807,0.0669,0.0472,0.0028,0.1064,0.0193,0.0280,0.0135,0.0067,0.0779,0.0076,0.0386
1300,0,0,0,0,38,161,0,0,69,188,0,0,14,58,0,0,73,265,0,0,52,93,0,0,0.0000,0.0001,0.0004,0.0002,0.0002,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1310,3,3,0,0,22,21,0,0,11,9,0,0,225,329,0,0,1,1,0,0,44,71,0,0,0.0004,0.0002,0.0008,0.0001,0.0005,0.0002,0.0821,0.0001,0.0013,0.0045,0.0000,0.0070,0.0007,0.0056,0.0001,0.0084,0.0104,0.0013,0.0141,0.0045,0.0003,0.0070
1320,1,1,0,0,3,3,0,0,60,103,0,0,22,150,0,0,33,29,0,0,5,4,0,0,0.0002,0.0002,0.0001,0.0001,0.0003,0.0004,0.0140,0.0000,0.0089,0.0845,0.0005,0.0015,0.0089,0.0845,0.0005,0.0015,0.0400,0.0137,0.0178,0.0975,0.1075,0.0003
1330,0,0,0,0,0,0,0,0,5,9,0,0,3,8,0,0,0,0,0,0,1,14,0,0,0.0000,0.0000,0.0002,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1340,0,0,0,0,3,1,0,0,20,81,0,0,2,9,0,0,49,84,0,0,2,11,0,0,0.0000,0.0002,0.0001,0.0007,0.0002,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1350,60,27,0,0,39,34,0,0,145,116,0,0,15,41,0,0,7,11,0,0,49,55,0,0,0.0005,0.0001,0.0002,0.0001,0.0002,0.0001,0.0111,0.0128,0.0096,0.0920,0.0462,0.0247,0.0002,0.0375,0.0107,0.0020,0.0434,0.0140,0.0036,0.0083,0.0224,0.0035
1360,9,13,0,0,2,11,0,0,46,77,0,0,247,413,0,0,52,152,0,0,102,437,0,0,0.0006,0.0008,0.0001,0.0000,0.0000,0.0000,0.0339,0.0414,0.0006,0.0006,0.0135,0.0293,0.0319,0.0320,0.0079,0.0011,0.0000,0.0083,0.0214,0.0083,0.0214,0.0031
1370,0,8,0,0,49,66,0,0,30,87,0,0,52,100,0,0,15,23,0,0,3,56,0,0,0.0003,0.0002,0.0001,0.0001,0.0005,0.0003,0.0431,0.1769,0.0983,0.1363,0.1613,0.0180,0.0161,0.0037,0.0005,0.1077,0.0044,0.0110,0.0438,0.0015,0.0738,0.0945
1380,21,8,0,0,4,8,0,0,46,49,0,0,6,24,0,0,29,19,0,0,11,84,0,0,0.0004,0.0003,0.0001,0.0001,0.0001,0.0001,0.0725,0.0787,0.0305,0.1456,0.0081,0.2066,0.0118,0.0115,0.0373,0.0351,0.0459,0.0073,0.0853,0.0880,0.0067,0.1385
1390,0,2,0,0,0,1,0,0,13,29,0,0,15,20,0,0,0,0,0,0,5,4,0,0,0.0003,0.0002,0.0002,0.0004,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1400,5,7,0,0,46,72,0,0,49,125,0,0,36,101,0,0,1,11,0,0,13,20,0,0,0.0006,0.0000,0.0003,0.0002,0.0002,0.0001,0.0489,0.0004,0.0101,0.0133,0.0793,0.0003,0.0066,0.0092,0.0694,0.0000,0.0002,0.0345,0.0071,0.0293,0.0098,0.0708
1410,1,7,0,0,0,10,0,0,17,58,0,0,12,22,0,0,2,0,0,0,15,34,0,0,0.0004,0.0003,0.0003,0.0003,0.0010,0.0004,0.1287,0.0454,0.0090,0.0369,0.4969,0.0249,0.0858,0.1414,0.6931,0.1200,0.0097,0.3996,0.0040,0.3049,0.0012,0.3375
1420,4,78,6,0,78,45,0,0,32,117,6,0,34,20,1,0,6,18,6,0,2,50,0,0,0.0004,0.0001,0.0005,0.0001,0.0005,0.0003,0.1468,0.2315,0.0325,0.2112,0.0571,0.0245,0.1049,0.0064,0.1430,0.2287,0.0906,0.0343,0.0513,0.1150,0.2306,0.1204
1430,18,47,0,0,10,13,0,0,4,38,0,0,12,36,0,0,18,53,0,0,10,20,0,0,0.0004,0.0002,0.0001,0.0002,0.0001,0.0001,0.0596,0.0137,0.0282,0.0005,0.0004,0.0019,0.0787,0.0191,0.0184,0.0055,0.0216,0.0224,0.0441,0.0000,0.0042,0.0038
1440,3,13,0,0,8,12,0,0,5,36,0,0,14,65,0,0,4,23,0,0,0,22,0,0,0.0007,0.0009,0.0004,0.0003,0.0004,0.0003,0.0254,0.0277,0.0041,0.0001,0.0014,0.0698,0.0522,0.0308,0.0410,0.1639,0.0030,0.0007,0.0442,0.0008,0.0657,0.0543
1450,8,13,0,0,26,30,0,0,50,75,2,0,120,310,2,0,17,45,1,0,33,308,4,0,0.0011,0.0001,0.0003,0.0001,0.0004,0.0002,0.0247,0.0036,0.0057,0.0075,0.0120,0.0622,0.0076,0.0201,0.0249,0.0926,0.0097,0.0088,0.0644,0.0017,0.0287,0.0268
1460,10,11,0,0,144,321,0,0,83,199,0,0,33,57,0,0,60,211,0,0,5,27,0,0,0.0006,0.0002,0.0002,0.0004,0.0001,0.0004,0.0084,0.0146,0.0176,0.0062,0.0364,0.0613,0.0001,0.0018,0.0050,0.0167,0.0030,0.0035,0.0138,0.0128,0.0293,0.0035
1470,12,74,0,0,90,329,0,0,103,210,0,0,42,182,0,0,69,168,0,0,26,49,0,0,0.0008,0.0002,0.0002,0.0002,0.0001,0.0002,0.0207,0.0049,0.0256,0.0021,0.0173,0.0299,0.0083,0.0006,0.0039,0.0108,0.0132,0.0008,0.0002,0.0074,0.0164,0.0018
1480,7,2,0,0,48,54,0,0,93,311,0,0,69,110,0,0,137,207,0,0,7,41,0,0,0.0002,0.0001,0.0001,0.0002,0.0000,0.0002,0.0541,0.0514,0.1585,0.0816,0.0766,0.2177,0.0322,0.0037,0.0027,0.0642,0.0143,0.0165,0.0059,0.0001,0.0378,0.0414
1490,18,38,0,0,50,178,0,0,91,234,0,0,46,31,0,0,40,67,0,0,3,12,0,0,0.0007,0.0001,0.0001,0.0001,0.0001,0.0001,0.0287,0.0066,0.0010,0.0389,0.0015,0.0096,0.0025,0.0762,0.0144,0.0003,0.0521,0.0050,0.0044,0.0252,0.0853,0.0187
1500,10,6,0,0,524,1763,0,0,226,500,0,0,91,190,0,0,171,597,0,0,3,36,0,0,0.0008,0.0002,0.0004,0.0004,0.0003,0.0006,0.0193,0.0826,0.0503,0.0462,0.0856,0.1817,0.0043,0.0056,0.0000,0.0232,0.0001,0.0050,0.0465,0.0065,0.0505,0.0216
1510,2,23,0,0,283,806,2,0,103,303,0,0,40,16,0,0,383,507,1,0,92,295,4,0,0.0016,0.0015,0.0018,0.0017,0.0013,0.0012,0.0524,0.0306,0.0283,0.2333,0.0872,0.0276,0.0007,0.1078,0.0162,0.0019,0.1103,0.0179,0.0037,0.0422,0.1216,0.0231
1520,3,4,0,0,139,355,0,0,45,170,0,0,120,202,0,0,87,197,0,0,14,31,0,0,0.0007,0.0001,0.0003,0.0002,0.0002,0.0006,0.0274,0.0119,0.0281,0.0016,0.0081,0.0074,0.0035,0.0047,0.0004,0.0005,0.0163,0.0062,0.0068,0.0025,0.0021,0.0000
1530,0,1,0,0,679,1877,0,0,135,383,0,0,335,353,0,0,272,663,0,0,129,162,0,0,0.0024,0.0006,0.0007,0.0002,0.0002,0.0002,0.0327,0.1023,0.1001,0.2086,0.1133,0.1856,0.0000,0.0264,0.0004,0.0174,0.0277,0.0006,0.0184,0.0204,0.0010,0.0126
