generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths
55480,1167.0,2400.0,157687,0.4225,0.0041,0.2148,0.1240,0.0390,0.0000,6.5887,0.7886,0.0000,0.0000,0.0000,11.7,10,14,28.0,23,32,192,1.6677,100
55490,1203.6,2050.0,165977,0.4308,0.0048,0.2167,0.1694,0.0042,0.0754,6.6782,0.7080,0.0000,0.0000,0.0000,11.5,10,14,28.2,23,32,150,1.7163,52
55500,1150.9,2250.0,160307,0.5460,0.0014,0.2363,0.1177,0.0327,0.0000,6.8939,0.7649,0.0000,0.0000,0.0000,11.4,10,14,28.2,23,32,199,1.6891,76
55510,1131.7,2300.0,156763,0.4371,0.0043,0.2008,0.1435,-0.0597,0.0000,3.6176,0.6475,0.0000,0.0000,0.0000,11.5,10,13,29.0,23,32,196,1.7116,99
55520,1227.4,2600.0,159560,0.4136,0.0040,0.2063,0.1358,0.1100,0.0000,3.7678,0.7607,0.0000,0.0000,0.0000,11.8,10,15,29.6,23,32,192,1.6802,129
55530,1220.8,2100.0,166711,0.4729,0.0017,0.2110,0.1236,0.0774,0.0000,3.7385,0.7264,0.0000,0.0000,0.0000,11.9,10,14,30.0,24,32,155,1.6566,71
55540,1162.2,2450.0,159435,0.4800,0.0017,0.2302,0.1676,0.0314,0.0000,3.8662,0.7658,0.0000,0.0000,0.0000,11.7,10,15,30.8,26,32,173,1.7044,95
55550,1189.4,2550.0,158821,0.5347,0.0011,0.2222,0.1869,0.1580,0.0000,3.8657,0.8009,0.0000,0.0000,0.0000,11.7,10,14,30.3,27,32,204,1.6854,104
55560,1283.6,2200.0,171461,0.4500,0.0022,0.2402,0.1874,0.2376,0.0000,3.9590,0.6778,0.0000,0.0000,0.0000,11.6,10,14,29.9,26,32,141,1.7062,56
55570,1251.1,2300.0,163050,0.4328,0.0047,0.2315,0.1730,-0.1241,0.0000,3.9944,0.6842,0.0000,0.0000,0.0000,11.7,10,14,30.2,26,32,155,1.6896,79
55580,1288.9,2050.0,166739,0.5143,0.0020,0.2322,0.1515,0.0503,0.0000,3.8971,0.7876,0.0000,0.0000,0.0000,11.7,10,13,30.0,26,32,165,1.6726,75
55590,1250.7,2650.0,166529,0.5394,0.0013,0.2206,0.1344,0.0530,0.0000,3.8939,0.7169,0.0000,0.0000,0.0000,11.6,10,13,30.1,27,32,150,1.7000,66
55600,1146.9,2298.3,157617,0.4321,0.0053,0.2175,0.1477,-0.0138,0.0000,3.1224,0.7195,0.0000,0.0000,0.0000,11.6,10,15,29.7,26,32,174,1.7094,67
55610,1135.8,2200.0,161169,0.5183,0.0020,0.2275,0.1305,0.0610,0.0000,2.1179,0.7427,0.0000,0.0000,0.0000,11.5,10,13,29.5,26,32,168,1.7077,88
55620,1225.1,2300.0,162952,0.5390,0.0010,0.2308,0.1709,0.0789,0.0000,2.0686,0.7981,0.0000,0.0000,0.0000,11.4,10,14,29.2,25,32,179,1.7182,84
55630,1226.6,2200.0,166452,0.3978,0.0024,0.2427,0.1488,0.0363,0.0000,3.6363,0.7041,0.0000,0.0000,0.0000,11.6,10,14,29.2,26,32,127,1.7234,85
55640,1255.5,2150.0,168809,0.4223,0.0031,0.2225,0.1074,0.0921,0.0000,3.6054,0.6787,0.0000,0.0000,0.0000,11.7,10,14,29.0,25,32,131,1.6896,74
55650,1270.6,2500.0,167053,0.5351,0.0019,0.2244,0.1743,0.1292,0.0000,3.7683,0.7539,0.0000,0.0000,0.0000,11.7,10,14,29.3,25,32,177,1.6876,61
55660,1173.7,2150.0,158788,0.5246,0.0009,0.2306,0.1848,0.0759,0.0000,3.7714,0.8040,0.0000,0.0000,0.0000,11.7,10,14,28.8,25,32,206,1.6789,116
55670,1267.2,3050.0,166141,0.4615,0.0026,0.2265,0.1464,-0.0164,0.0000,3.7146,0.7639,0.0000,0.0000,0.0000,11.5,10,14,28.1,25,31,167,1.6811,62
55680,1247.4,2300.0,166062,0.5044,0.0014,0.2288,0.1518,0.0888,0.0000,3.8011,0.7621,0.0000,0.0000,0.0000,11.6,10,15,27.4,25,32,158,1.6342,82
55690,1201.8,2300.0,165769,0.5027,0.0023,0.2089,0.1415,-0.0274,0.0000,3.8014,0.7565,0.0000,0.0000,0.0000,11.4,10,14,27.4,25,30,159,1.7009,64
55700,1212.2,2350.0,161644,0.4857,0.0039,0.2254,0.1417,0.1246,0.0000,3.8653,0.6911,0.0000,0.0000,0.0000,11.5,10,13,27.1,25,29,177,1.7006,114
55710,1155.0,2500.0,158198,0.4886,0.0017,0.2059,0.1673,0.0946,0.0000,3.9276,0.7374,0.0000,0.0000,0.0000,11.4,9,15,27.2,24,30,186,1.7028,91
55720,1169.1,2150.0,160177,0.5330,0.0032,0.2040,0.1452,0.0649,0.0000,3.9207,0.7869,0.0000,0.0000,0.0000,11.3,10,14,27.4,23,31,175,1.7135,85
55730,1125.1,2550.0,155867,0.4824,0.0023,0.2015,0.1368,0.0071,0.0000,2.0293,0.7328,0.0000,0.0000,0.0000,11.4,10,13,27.5,23,31,192,1.7081,78
55740,1209.2,2450.0,162339,0.4422,0.0033,0.2099,0.1203,-0.0047,0.0000,2.0204,0.6938,0.0000,0.0000,0.0000,11.3,10,13,27.1,22,32,158,1.7216,111
55750,1165.1,2150.0,159986,0.4172,0.0031,0.2045,0.1461,0.1541,0.0000,0.5333,0.7710,0.0000,0.0000,0.0000,11.3,10,14,27.0,21,31,172,1.7073,102
55760,1131.4,2350.0,157766,0.4808,0.0032,0.2307,0.1143,0.0987,0.0000,0.8634,0.8054,0.0000,0.0000,0.0000,11.3,10,13,27.1,21,30,189,1.6719,91
55770,1253.7,2250.0,164866,0.5742,0.0009,0.1976,0.1503,0.0778,0.0000,1.4248,0.7482,0.0000,0.0000,0.0000,11.5,10,14,27.3,21,30,176,1.6308,61
55780,1227.5,2400.0,162809,0.5224,0.0022,0.2079,0.1341,0.0801,0.0000,1.4402,0.6828,0.0000,0.0000,0.0000,11.6,10,13,27.4,25,30,168,1.6366,45
55790,1153.6,2350.0,155379,0.4810,0.0030,0.2261,0.1412,0.0799,0.0000,1.4160,0.7863,0.0000,0.0000,0.0000,11.4,10,13,27.5,25,31,197,1.6889,76
55800,1209.1,2250.0,161346,0.4640,0.0015,0.2139,0.1263,0.0327,0.0000,1.4028,0.7286,0.0000,0.0000,0.0000,11.6,10,13,27.4,24,31,167,1.6687,69
55810,1210.7,2450.0,160179,0.4942,0.0039,0.2013,0.0972,0.0393,0.0000,1.3237,0.7178,0.0000,0.0000,0.0000,11.6,10,14,27.7,24,30,184,1.6202,83
55820,1217.9,2100.0,164895,0.5213,0.0015,0.1686,0.1118,-0.0112,0.0000,1.3942,0.7412,0.0000,0.0000,0.0000,11.7,10,14,28.1,25,31,163,1.6456,86
55830,1275.8,2300.0,166799,0.5425,0.0006,0.1990,0.1157,-0.0080,0.0000,1.4117,0.7761,0.0000,0.0000,0.0000,11.6,10,14,28.3,24,31,165,1.6435,89
55840,1166.6,2100.0,161579,0.5041,0.0020,0.1769,0.1201,0.1174,0.0000,1.4220,0.7218,0.0000,0.0000,0.0000,11.5,10,14,28.7,25,32,174,1.6633,88
55850,1173.5,2350.0,156895,0.5068,0.0026,0.1838,0.1234,0.0357,0.0000,1.4530,0.6985,0.0000,0.0000,0.0000,11.5,10,13,28.7,25,32,193,1.6640,82
55860,1200.8,2250.0,159083,0.4784,0.0023,0.1969,0.1390,-0.0235,0.0000,1.3652,0.7754,0.0000,0.0000,0.0000,11.4,10,13,28.6,25,32,179,1.6813,100
55870,1190.9,2300.0,161650,0.4972,0.0025,0.2131,0.1286,-0.0071,0.0000,0.8019,0.7102,0.0000,0.0000,0.0000,11.3,9,13,29.0,25,32,155,1.7062,46
55880,1184.8,2300.0,163602,0.5440,0.0028,0.2122,0.1565,0.0284,0.0000,0.4817,0.7423,0.0000,0.0000,0.0000,11.3,10,13,29.2,25,32,182,1.7056,84
55890,1194.4,2250.0,160130,0.5413,0.0016,0.1806,0.1569,0.1141,0.0000,0.5083,0.7859,0.0000,0.0000,0.0000,11.4,10,14,29.5,26,32,184,1.6819,95
55900,1181.0,2750.0,162940,0.5149,0.0018,0.1831,0.1116,0.0916,0.0000,0.5180,0.7207,0.0000,0.0000,0.0000,11.4,10,13,29.1,26,32,175,1.7006,125
55910,1257.8,2375.0,162565,0.5666,0.0016,0.1803,0.1527,0.0249,0.0000,0.8517,0.7094,0.0000,0.0000,0.0000,11.5,10,14,29.4,25,32,191,1.6706,87
55920,1233.4,2400.0,163160,0.5119,0.0021,0.1821,0.1173,0.0987,0.0000,0.9947,0.6733,0.0000,0.0000,0.0000,11.5,10,14,29.2,25,32,169,1.6682,95
55930,1255.7,2450.0,165551,0.5289,0.0018,0.1868,0.1452,-0.0232,0.0000,1.0032,0.7245,0.0000,0.0000,0.0000,11.5,10,14,29.3,25,32,183,1.6884,69
55940,1209.0,2200.0,162193,0.5563,0.0012,0.2027,0.1102,0.0640,0.0000,1.0097,0.7839,0.0000,0.0000,0.0000,11.3,10,13,29.4,24,32,190,1.6993,81
55950,1191.7,2350.0,168332,0.5041,0.0025,0.2021,0.1319,0.0222,0.0000,1.2634,0.7806,0.0000,0.0000,0.0000,11.4,10,13,28.8,24,32,157,1.7001,84
55960,1250.5,2550.0,163445,0.5268,0.0015,0.1810,0.1362,0.1282,0.0000,1.2656,0.7912,0.0000,0.0000,0.0000,11.4,10,13,29.2,25,32,167,1.6941,83
55970,1210.1,2450.0,159285,0.4763,0.0022,0.1743,0.1426,-0.0174,0.0000,1.2042,0.7876,0.0000,0.0000,0.0000,11.4,10,13,29.7,25,32,187,1.6940,55
55980,1194.7,2400.0,160030,0.4560,0.0042,0.1832,0.1187,-0.0068,0.0000,1.2391,0.6988,0.0000,0.0000,0.0000,11.7,10,14,30.1,24,32,163,1.6964,100
55990,1200.0,2300.0,159000,0.5325,0.0037,0.1930,0.1161,0.0773,0.0000,1.1686,0.7637,0.0000,0.0000,0.0000,11.6,10,13,30.7,25,32,178,1.7312,85
56000,1165.7,2100.0,168341,0.4259,0.0028,0.1652,0.1232,-0.0692,0.0000,1.3066,0.7508,0.0000,0.0000,0.0000,11.7,10,13,30.9,26,32,149,1.6812,65
56010,1211.7,2250.0,164417,0.5154,0.0011,0.1667,0.0986,0.0479,0.0000,1.3488,0.6370,0.0000,0.0000,0.0000,11.7,10,14,30.4,27,32,174,1.6859,73
56020,1241.0,2400.0,162736,0.4711,0.0029,0.1902,0.1297,0.1195,0.0000,1.3891,0.7685,0.0000,0.0000,0.0000,11.6,10,14,30.4,27,32,193,1.6694,107
56030,1235.4,2300.0,167385,0.5260,0.0023,0.1785,0.1210,-0.0002,0.0000,1.4183,0.7352,0.0000,0.0000,0.0000,11.5,10,13,30.2,26,32,153,1.6777,86
56040,1241.0,2300.0,164716,0.4720,0.0025,0.1732,0.1145,0.0149,0.0000,1.3934,0.7791,0.0000,0.0000,0.0000,11.5,10,14,29.9,26,32,154,1.6972,104
56050,1277.2,2250.0,173357,0.4280,0.0026,0.1936,0.1135,0.0607,0.0000,1.2317,0.7406,0.0000,0.0000,0.0000,11.4,10,13,30.1,26,32,138,1.6951,57
56060,1228.1,2200.0,165325,0.4292,0.0033,0.1829,0.1212,-0.0633,0.0000,1.2882,0.6889,0.0000,0.0000,0.0000,11.6,10,13,30.2,27,32,149,1.6963,58
56070,1234.5,2150.0,165552,0.5565,0.0024,0.1662,0.1061,0.0734,0.0000,3.1246,0.6800,0.0000,0.0000,0.0000,11.6,10,13,30.2,27,32,177,1.6814,58
56080,1232.3,2400.0,161725,0.4999,0.0028,0.1661,0.1012,-0.0445,0.0000,3.0673,0.7160,0.0000,0.0000,0.0000,11.4,10,14,30.2,27,32,172,1.6923,66
56090,1194.9,2200.0,168229,0.4245,0.0044,0.1624,0.1137,0.0038,0.0000,3.0664,0.7328,0.0000,0.0000,0.0000,11.5,10,14,30.1,26,32,149,1.6950,66
56100,1191.6,2300.0,160024,0.4416,0.0047,0.1824,0.1375,-0.0037,0.0000,3.1281,0.7310,0.0000,0.0000,0.0000,11.5,10,13,29.5,26,32,156,1.6760,78
56110,1112.4,2400.0,153656,0.3689,0.0050,0.1731,0.1111,0.0720,0.0000,3.1211,0.7094,0.0000,0.0000,0.0000,11.5,9,14,29.7,27,32,174,1.7017,92
56120,1158.2,2050.0,166955,0.4184,0.0030,0.1756,0.0971,0.0747,0.0000,3.1273,0.6564,0.0000,0.0000,0.0000,11.5,10,14,29.7,27,32,141,1.7042,95
56130,1086.5,2150.0,150885,0.3816,0.0054,0.1688,0.1148,0.0178,0.0000,3.1205,0.8166,0.0000,0.0000,0.0000,11.5,10,14,29.7,27,32,169,1.7043,105
56140,1194.4,2600.0,158925,0.4997,0.0024,0.1562,0.1235,0.0453,0.0000,3.6447,0.7748,0.0000,0.0000,0.0000,11.5,10,14,30.1,27,32,179,1.6779,69
56150,1153.5,2450.0,167280,0.4836,0.0023,0.1600,0.0987,0.0699,0.0000,3.6627,0.7382,0.0000,0.0000,0.0000,11.5,10,13,30.3,26,32,161,1.6798,80
56160,1173.7,2250.0,164688,0.4978,0.0013,0.1844,0.1323,0.1513,0.0000,3.6655,0.7306,0.0000,0.0000,0.0000,11.4,10,13,30.4,28,32,158,1.6964,66
56170,1225.9,2150.0,167117,0.5221,0.0026,0.1895,0.1313,0.2247,0.0000,2.4745,0.7289,0.0000,0.0000,0.0000,11.4,10,14,31.1,29,32,150,1.7172,57
56180,1264.8,2200.0,163623,0.5218,0.0016,0.1728,0.1195,0.0977,0.0000,2.4731,0.7472,0.0000,0.0000,0.0000,11.5,10,13,30.7,28,32,178,1.6896,77
56190,1225.8,2550.0,163157,0.5481,0.0015,0.1589,0.1072,0.0278,0.0000,2.4359,0.7548,0.0000,0.0000,0.0000,11.5,10,15,30.4,27,32,179,1.6983,67
56200,1203.6,2250.0,168255,0.4256,0.0040,0.1628,0.1100,0.1365,0.0000,3.3659,0.6935,0.0000,0.0000,0.0000,11.4,10,13,30.4,28,32,152,1.7216,65
56210,1202.9,2350.0,160664,0.4592,0.0045,0.1633,0.0889,0.1134,0.0000,3.3785,0.7633,0.0000,0.0000,0.0000,11.3,10,13,30.6,26,32,173,1.7134,88
56220,1224.6,2500.0,166763,0.5094,0.0024,0.1837,0.1127,0.1144,0.0000,3.3456,0.7842,0.0000,0.0000,0.0000,11.3,9,13,30.6,28,32,158,1.7205,61
56230,1205.0,2340.6,169075,0.4535,0.0018,0.1765,0.1227,0.0366,0.0000,3.3114,0.7357,0.0000,0.0000,0.0000,11.5,10,13,30.8,28,32,130,1.7274,70
56240,1194.4,2300.0,160869,0.5315,0.0023,0.1938,0.1388,0.0864,0.0000,2.7996,0.8042,0.0000,0.0000,0.0000,11.5,10,13,31.0,28,32,172,1.7419,110
56250,1196.5,2300.0,162147,0.4719,0.0043,0.1822,0.1225,0.1072,0.0000,2.7391,0.7634,0.0000,0.0000,0.0000,11.4,10,14,30.8,28,32,170,1.7510,57
56260,1168.9,2300.0,161414,0.4565,0.0032,0.2104,0.1338,0.0823,0.0000,2.7404,0.7465,0.0000,0.0000,0.0000,11.3,10,14,30.8,27,32,189,1.7382,103
56270,1137.5,2250.0,154821,0.4863,0.0048,0.1835,0.1236,0.0226,0.0000,2.7453,0.7062,0.0000,0.0000,0.0000,11.2,10,13,30.0,26,32,192,1.7400,59
56280,1233.7,2300.0,167697,0.5056,0.0033,0.1725,0.1527,0.0824,0.0000,2.7177,0.7588,0.0000,0.0000,0.0000,11.3,9,14,29.8,27,32,179,1.7135,67
56290,1132.0,2250.0,156862,0.4488,0.0064,0.1660,0.1001,0.1189,0.0000,2.6759,0.8168,0.0000,0.0000,0.0000,11.4,10,13,29.8,26,32,171,1.7256,70
56300,1128.1,2350.0,160808,0.5304,0.0017,0.1709,0.1477,-0.0081,0.0000,1.5188,0.7503,0.0000,0.0000,0.0000,11.5,10,14,29.6,26,32,186,1.7067,73
56310,1267.2,2300.0,169098,0.5458,0.0022,0.1644,0.1099,0.0138,0.0000,1.5637,0.6426,0.0000,0.0000,0.0000,11.5,10,14,29.6,26,32,155,1.7171,70
56320,1210.9,2300.0,163481,0.4857,0.0039,0.1981,0.1042,0.0396,0.0000,1.5563,0.6987,0.0000,0.0000,0.0000,11.4,10,14,29.2,27,32,170,1.7179,62
56330,1197.6,2600.0,164320,0.4373,0.0040,0.1632,0.1100,0.1133,0.0000,1.4775,0.7588,0.0000,0.0000,0.0000,11.5,10,13,29.3,26,32,158,1.7187,59
56340,1177.0,2250.0,167453,0.4402,0.0040,0.1548,0.1216,0.0069,0.0000,0.9850,0.6365,0.0000,0.0000,0.0000,11.5,10,13,28.8,26,32,152,1.7090,79
56350,1231.1,2150.0,166465,0.4777,0.0020,0.1845,0.1015,0.1474,0.0000,0.9721,0.7716,0.0000,0.0000,0.0000,11.5,10,13,28.6,24,32,159,1.6847,75
56360,1253.5,2400.0,169538,0.4580,0.0015,0.1936,0.1583,0.0747,0.0000,0.9513,0.7333,0.0000,0.0000,0.0000,11.7,10,13,28.5,24,32,146,1.7048,74
56370,1188.0,2150.0,162024,0.4347,0.0032,0.1753,0.1648,-0.0040,0.0000,0.9527,0.7316,0.0000,0.0000,0.0000,11.6,10,13,28.3,24,32,184,1.7081,64
56380,1179.1,2250.0,157416,0.5037,0.0028,0.1837,0.0974,0.0901,0.0000,0.9635,0.6794,0.0000,0.0000,0.0000,11.5,10,13,28.5,24,32,176,1.7246,110
56390,1239.1,2650.0,160603,0.5296,0.0025,0.1869,0.1222,0.0210,0.0000,0.9722,0.6764,0.0000,0.0000,0.0000,11.4,10,13,28.7,23,32,164,1.7214,110
56400,1252.5,2450.0,165968,0.5242,0.0022,0.2157,0.1261,0.0089,0.0000,0.5135,0.7788,0.0000,0.0000,0.0000,11.5,10,14,28.8,24,32,154,1.7253,75
56410,1154.9,2250.0,153421,0.4923,0.0036,0.1836,0.1321,0.0592,0.0000,0.4896,0.6986,0.0000,0.0000,0.0000,11.5,10,13,28.2,24,32,189,1.7249,80
56420,1168.2,2350.0,161263,0.4838,0.0017,0.1819,0.1275,0.0180,0.0000,0.3995,0.6797,0.0000,0.0000,0.0000,11.6,10,14,27.8,23,32,163,1.6977,73
56430,1156.3,2400.0,158480,0.5521,0.0007,0.2043,0.1669,0.0684,0.0000,0.7255,0.7597,0.0000,0.0000,0.0000,11.6,10,13,27.9,23,32,191,1.6880,76
56440,1200.1,2450.0,159062,0.5084,0.0019,0.2074,0.1516,0.1619,0.0000,0.7085,0.7488,0.0000,0.0000,0.0000,11.5,10,14,27.1,22,31,198,1.7011,89
56450,1244.5,2350.0,167018,0.5896,0.0007,0.2230,0.1404,-0.0020,0.0000,0.7834,0.6788,0.0000,0.0000,0.0000,11.5,10,13,27.6,22,32,168,1.7099,68
56460,1214.3,2250.0,165878,0.4509,0.0042,0.2053,0.1542,0.0109,0.0000,3.4823,0.7207,0.0000,0.0000,0.0000,11.2,10,13,28.0,23,32,140,1.6929,56
56470,1134.2,2150.0,163554,0.3764,0.0036,0.2098,0.1365,0.0768,0.0000,3.4360,0.6477,0.0000,0.0000,0.0000,11.4,10,14,28.0,25,32,173,1.7096,56
56480,1116.1,2000.0,159865,0.5133,0.0013,0.1958,0.1596,0.0177,0.0000,4.2629,0.7708,0.0000,0.0000,0.0000,11.4,10,14,28.5,25,32,181,1.7149,84
56490,1181.3,2500.0,159432,0.4897,0.0023,0.2173,0.1420,0.0802,0.0000,4.1998,0.7562,0.0000,0.0000,0.0000,11.4,10,13,27.7,23,32,172,1.7147,96
56500,1159.4,2200.0,159636,0.5232,0.0012,0.2301,0.1683,0.0699,0.0000,4.1284,0.8243,0.0000,0.0000,0.0000,11.3,10,13,27.6,23,32,189,1.6945,86
56510,1146.5,2250.0,156710,0.5389,0.0013,0.2145,0.1811,0.1350,0.0000,4.1637,0.7610,0.0000,0.0000,0.0000,11.4,10,14,27.7,23,32,188,1.7107,82
56520,1155.0,2050.0,162086,0.4535,0.0035,0.1847,0.1110,-0.0317,0.0000,4.0447,0.8003,0.0000,0.0000,0.0000,11.5,10,14,27.9,24,32,149,1.7252,97
56530,1237.3,2350.0,165545,0.5307,0.0013,0.2040,0.1356,0.0057,0.0000,4.0380,0.6888,0.0000,0.0000,0.0000,11.6,10,14,28.0,23,31,171,1.7159,69
56540,1158.0,2400.0,161055,0.5331,0.0013,0.2029,0.1435,0.0757,0.0000,4.1050,0.7472,0.0000,0.0000,0.0000,11.5,10,13,28.6,24,32,186,1.7282,88
56550,1207.7,2350.0,164167,0.4650,0.0029,0.2126,0.1348,0.0233,0.0000,4.0563,0.6840,0.0000,0.0000,0.0000,11.4,10,13,27.5,24,32,172,1.7258,77
56560,1196.8,2300.0,158679,0.4337,0.0017,0.2013,0.1743,0.1015,0.0000,3.1673,0.6203,0.0000,0.0000,0.0000,11.6,10,13,28.1,23,32,185,1.7212,88
56570,1229.6,2550.0,161676,0.4980,0.0025,0.2058,0.1712,0.1595,0.0000,3.1554,0.6865,0.0000,0.0000,0.0000,11.6,10,13,27.5,23,32,167,1.7118,93
56580,1167.7,2500.0,161521,0.4728,0.0013,0.2014,0.1507,-0.0266,0.0000,1.8359,0.8187,0.0000,0.0000,0.0000,11.6,10,13,26.6,23,32,185,1.6640,56
56590,1143.4,2250.0,155631,0.3904,0.0036,0.1992,0.1639,-0.0316,0.0000,1.8958,0.6940,0.0000,0.0000,0.0000,11.5,10,14,26.9,23,31,187,1.6812,106
56600,1185.9,2400.0,160743,0.5186,0.0010,0.1956,0.2111,0.1174,0.0000,2.8886,0.7845,0.0000,0.0000,0.0000,11.4,10,13,26.5,23,31,193,1.6506,112
56610,1236.8,2400.0,167503,0.4200,0.0013,0.2037,0.1613,0.1008,0.0000,3.0302,0.7031,0.0000,0.0000,0.0000,11.4,10,14,25.6,23,32,154,1.6351,72
56620,1110.7,2200.0,155514,0.4286,0.0028,0.1974,0.1427,0.0393,0.0000,3.1388,0.7618,0.0000,0.0000,0.0000,11.4,10,13,25.6,23,31,183,1.6390,89
56630,1179.4,2160.4,157501,0.5357,0.0019,0.1957,0.1284,0.0034,0.0000,3.1180,0.8127,0.0000,0.0000,0.0000,11.4,10,13,26.3,22,32,184,1.6522,71
56640,1183.9,2450.0,158957,0.4949,0.0027,0.1896,0.1525,0.0322,0.0000,3.0330,0.6433,0.0000,0.0000,0.0000,11.5,10,14,26.5,23,32,180,1.6661,72
56650,1194.1,2250.0,160633,0.5200,0.0016,0.2000,0.1762,0.0841,0.0000,3.1527,0.8071,0.0000,0.0000,0.0000,11.7,10,14,26.3,23,30,176,1.6367,56
56660,1212.1,2550.0,164946,0.4933,0.0016,0.2224,0.1519,0.0498,0.0000,3.1442,0.7814,0.0000,0.0000,0.0000,11.6,10,14,26.0,23,30,162,1.6323,88
56670,1136.9,2100.0,164997,0.4198,0.0024,0.1997,0.1368,0.0018,0.0000,3.1155,0.7279,0.0000,0.0000,0.0000,11.5,10,13,26.0,23,29,151,1.6733,85
56680,1260.6,2550.0,162062,0.5866,0.0011,0.2043,0.1493,0.0663,0.0000,4.0339,0.6325,0.0000,0.0000,0.0000,11.5,10,14,26.1,22,29,162,1.6534,96
56690,1204.1,2400.0,163852,0.5343,0.0009,0.2176,0.1707,0.0982,0.0000,4.1847,0.6514,0.0000,0.0000,0.0000,11.6,10,14,26.5,24,30,187,1.6559,71
56700,1167.9,2300.0,158863,0.5939,0.0009,0.2224,0.1665,0.0416,0.0000,3.7680,0.7912,0.0000,0.0000,0.0000,11.6,10,13,26.8,24,29,181,1.6753,65
56710,1252.3,2100.0,164053,0.6132,0.0006,0.2147,0.1487,0.0381,0.0000,3.5669,0.7006,0.0000,0.0000,0.0000,11.8,10,14,26.2,23,30,186,1.6744,75
56720,1246.7,2450.0,160950,0.5619,0.0014,0.2233,0.2006,0.0183,0.0000,3.5066,0.7187,0.0000,0.0000,0.0000,11.6,10,13,26.6,23,30,170,1.7132,89
56730,1176.9,2300.0,161008,0.5267,0.0022,0.2275,0.1304,0.0361,0.0000,3.5150,0.7494,0.0000,0.0000,0.0000,11.6,10,13,26.9,23,32,170,1.7139,77
56740,1164.0,2200.0,159089,0.4721,0.0028,0.2279,0.1512,0.1230,0.0000,3.4971,0.7854,0.0000,0.0000,0.0000,11.5,10,14,27.5,22,32,180,1.7269,102
56750,1174.2,2150.0,165871,0.4834,0.0027,0.2049,0.1605,0.0458,0.0000,3.5058,0.7646,0.0000,0.0000,0.0000,11.3,10,13,27.2,23,32,172,1.6890,74
56760,1269.0,2400.0,167835,0.5208,0.0028,0.2175,0.1496,0.0356,0.0000,3.5089,0.6999,0.0000,0.0000,0.0000,11.4,10,13,27.4,23,31,150,1.7203,79
56770,1188.6,2400.0,160720,0.5550,0.0017,0.2127,0.1788,0.1024,0.0000,3.5169,0.8010,0.0000,0.0000,0.0000,11.6,10,14,26.9,22,31,189,1.7095,76
56780,1202.2,2350.0,164360,0.4971,0.0021,0.2079,0.1955,0.0357,0.0000,1.0803,0.7713,0.0000,0.0000,0.0000,11.7,10,14,28.3,22,32,173,1.7082,90
56790,1155.6,2200.0,160475,0.4703,0.0032,0.1768,0.1360,0.0147,0.0000,1.0870,0.7426,0.0000,0.0000,0.0000,11.5,10,13,28.9,24,32,165,1.7114,68
56800,1109.9,2400.0,152355,0.4328,0.0039,0.1912,0.1687,0.1671,0.0000,1.0129,0.7676,0.0000,0.0000,0.0000,11.5,10,14,29.2,23,32,190,1.7015,93
56810,1193.3,2150.0,165164,0.5053,0.0025,0.2018,0.1869,-0.0590,0.0000,0.9781,0.6978,0.0000,0.0000,0.0000,11.5,10,14,28.8,23,32,160,1.6962,70
56820,1239.5,2300.0,166085,0.5197,0.0019,0.2039,0.1485,0.1135,0.0000,0.7094,0.7439,0.0000,0.0000,0.0000,11.5,10,13,29.8,22,32,168,1.7314,99
56830,1218.9,2400.0,166426,0.4909,0.0029,0.1933,0.1483,0.0252,0.0000,0.7294,0.7128,0.0000,0.0000,0.0000,11.5,9,13,30.1,21,32,176,1.7156,79
56840,1294.7,2550.0,167188,0.5617,0.0013,0.2080,0.2180,-0.0184,0.0000,0.7168,0.7818,0.0000,0.0000,0.0000,11.6,10,13,30.5,21,32,163,1.7310,75
56850,1204.8,2200.0,165334,0.4582,0.0027,0.1788,0.1356,0.0221,0.0000,1.7730,0.6816,0.0000,0.0000,0.0000,11.7,10,14,30.6,25,32,151,1.7425,68
56860,1214.4,2250.0,161769,0.5306,0.0025,0.1911,0.1890,-0.0018,0.0000,1.7961,0.7328,0.0000,0.0000,0.0000,11.6,10,15,30.9,27,32,159,1.7424,94
56870,1189.5,2300.0,167924,0.4193,0.0036,0.1940,0.1741,0.0519,0.0000,2.1492,0.6389,0.0000,0.0000,0.0000,11.6,10,14,30.4,27,32,148,1.7289,84
56880,1185.6,2300.0,160376,0.4921,0.0033,0.1835,0.1640,0.0108,0.0000,2.2250,0.7807,0.0000,0.0000,0.0000,11.7,10,13,30.6,28,32,165,1.7424,83
56890,1234.0,2150.0,168830,0.5886,0.0013,0.1799,0.1379,0.1681,0.0000,2.1580,0.7430,0.0000,0.0000,0.0000,11.6,10,14,30.7,27,32,160,1.7423,60
56900,1116.8,2250.0,160603,0.5009,0.0026,0.1867,0.1761,0.0284,0.0000,2.0087,0.7851,0.0000,0.0000,0.0000,11.7,10,13,30.7,27,32,175,1.7420,61
